"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
  -2.61889648438E+00  -8.54003906250E+00  C_6432_8    
  -2.79394531250E+00  -9.06005859375E+00  C_6432_9    
  -2.76782226562E+00  -9.06005859375E+00  C_6432_10   
  -1.80664062500E+00  -9.32006835938E+00  C_6432_11   
  -7.76855468750E-01  -8.19995117188E+00  C_6432_12   
  -7.92480468750E-01  -9.95996093750E+00  C_6432_13   
  -3.10937500000E+00  -1.61599121094E+01  C_6432_14   
  -2.73974609375E+00  -1.77800292969E+01  C_6432_15   
  -1.02929687500E+00  -2.11098632812E+01  C_6432_16   
  -6.39404296875E-01  -2.19799804688E+01  C_6432_17   
  -2.98828125000E-01  -2.27600097656E+01  C_6432_18   
   6.17675781250E-01  -2.39599609375E+01  C_6432_19   
   6.48925781250E-01  -2.49599609375E+01  C_6432_20   
   2.21209838867E+03   2.20685009766E+03  C_6501_1    
  -6.27197265625E-01  -8.60107421875E-01  C_6501_2    
  -1.02661132812E+00  -2.25000000000E+00  C_6501_3    
  -1.29833984375E+00  -1.95019531250E+00  C_6501_4    
  -1.49316406250E+00  -4.58007812500E+00  C_6501_5    
