"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
  -5.93261718750E+00  -1.89599609375E+01  C_5545_17   
  -6.65161132812E+00  -1.96198730469E+01  C_5545_18   
  -7.06713867188E+00  -2.04899902344E+01  C_5545_19   
  -7.87500000000E+00  -2.05500488281E+01  C_5545_20   
  -7.80615234375E+00  -2.53298339844E+01  C_5545_21   
  -7.24169921875E+00  -2.63698730469E+01  C_5545_22   
  -7.02221679688E+00  -2.58698730469E+01  C_5545_23   
  -7.06372070312E+00  -2.60898437500E+01  C_5545_24   
  -7.01318359375E+00  -1.36999511719E+01  C_5545_25   
   2.21307104492E+03   2.22365991211E+03  C_5821_1    
  -4.54101562500E-01  -1.65991210938E+00  C_5821_2    
  -7.43164062500E-01  -1.15991210938E+00  C_5821_3    
  -4.56542968750E-02  -1.60986328125E+00  C_5821_4    
  -3.89160156250E-01   8.40087890625E-01  C_5821_5    
  -1.58666992188E+00  -2.97998046875E+00  C_5821_6    
  -3.47460937500E+00  -3.35986328125E+00  C_5821_7    
  -3.79052734375E+00  -3.02001953125E+00  C_5821_8    
  -3.95703125000E+00  -3.33984375000E+00  C_5821_9    
  -3.88110351562E+00  -3.65991210938E+00  C_5821_10   
  -4.02197265625E+00  -3.55981445312E+00  C_5821_11   
  -1.42993164062E+00   2.57006835938E+00  C_5821_12   
  -1.74389648438E+00  -3.85986328125E+00  C_5821_13   
  -2.22363281250E+00  -3.92993164062E+00  C_5821_14   
  -4.84838867188E+00  -5.63989257812E+00  C_5821_15   
  -5.67675781250E+00  -1.10898437500E+01  C_5821_16   
  -6.24658203125E+00  -1.30898437500E+01  C_5821_17   
  -7.05615234375E+00  -9.30981445312E+00  C_5821_18   
  -9.78442382812E+00  -1.20100097656E+01  C_5821_19   
  -8.68066406250E+00  -1.33298339844E+01  C_5821_20   
  -8.20800781250E+00  -1.40498046875E+01  C_5821_21   
  -7.31787109375E+00  -1.56298828125E+01  C_5821_22   
  -6.19995117188E+00  -1.75200195312E+01  C_5821_23   
  -8.08129882812E+00  -1.78798828125E+01  C_5821_24   
   2.21355322266E+03   2.20892993164E+03  C_6381_1    
  -6.41601562500E-01  -2.26000976562E+00  C_6381_2    
  -1.07739257812E+00  -3.61987304688E+00  C_6381_3    
  -1.51000976562E+00  -5.07983398438E+00  C_6381_4    
  -1.99096679688E+00  -6.97998046875E+00  C_6381_5    
  -2.45166015625E+00  -9.35986328125E+00  C_6381_6    
  -2.77758789062E+00  -1.05500488281E+01  C_6381_7    
  -3.27709960938E+00  -1.18598632812E+01  C_6381_8    
  -3.51440429688E+00  -1.26098632812E+01  C_6381_9    
  -3.32983398438E+00  -1.26899414062E+01  C_6381_10   
  -2.92456054688E+00  -1.31398925781E+01  C_6381_11   
  -2.88134765625E+00  -1.47500000000E+01  C_6381_12   
  -2.94067382812E+00  -1.57800292969E+01  C_6381_13   
  -6.64794921875E+00  -1.85698242188E+01  C_6381_14   
  -7.07324218750E+00  -2.05698242188E+01  C_6381_15   
  -7.88305664062E+00  -1.93000488281E+01  C_6381_16   
  -7.77270507812E+00  -2.10300292969E+01  C_6381_17   
  -7.16503906250E+00  -2.06799316406E+01  C_6381_18   
  -6.97216796875E+00  -7.00000000000E+00  C_6381_19   
  -6.94409179688E+00  -2.48999023438E+01  C_6381_20   
  -6.20190429688E+00  -2.55698242188E+01  C_6381_21   
  -6.78369140625E+00  -2.64699707031E+01  C_6381_22   
  -7.16357421875E+00  -2.74699707031E+01  C_6381_23   
  -7.35473632812E+00  -2.84899902344E+01  C_6381_24   
   2.21021557617E+03   2.20647998047E+03  C_6402_1    
  -4.25537109375E-01  -6.99951171875E-01  C_6402_2    
  -6.78955078125E-01  -1.53002929688E+00  C_6402_3    
  -5.79833984375E-01  -1.67993164062E+00  C_6402_4    
