id,row,column,ROW_1,COLUMN_1,id_2,AREA,U-PER,N-PER,WAT-PER,URB-NA
13849,83,74,083,074,083074,252841,0.9668691,0.0332338,0.0000000,0.9668691
13850,83,75,083,075,083075,252841,1.0001028,0.0000000,0.0000000,1.0001028
13851,83,76,083,076,083076,252841,1.0001028,0.0000000,0.0000000,1.0001028
13852,83,77,083,077,083077,252841,0.8837055,0.1163934,0.0000000,0.8837055
13853,83,78,083,078,083078,252841,0.7102348,0.2898681,0.0000000,0.7102348
13854,83,79,083,079,083079,252841,1.0001028,0.0000000,0.0000000,1.0001028
13855,83,80,083,080,083080,252841,1.0001028,0.0000000,0.0000000,1.0001028
13856,83,81,083,081,083081,252841,1.0001028,0.0000000,0.0000000,1.0001028
13857,83,82,083,082,083082,252841,0.9984930,0.0016099,0.0000000,0.9984930
13858,83,83,083,083,083083,252841,0.9988410,0.0012618,0.0000000,0.9988410
13859,83,84,083,084,083084,252841,0.9949291,0.0051737,0.0000000,0.9949291
13860,83,85,083,085,083085,252841,0.9942369,0.0058659,0.0000000,0.9942369
13861,83,86,083,086,083086,252841,0.7510393,0.2490675,0.0000000,0.7510393
13862,83,87,083,087,083087,252841,0.8117715,0.1883314,0.0000000,0.8117715
13863,83,88,083,088,083088,252841,0.6174673,0.3826355,0.0000000,0.6174673
13864,83,89,083,089,083089,252841,0.3712359,0.6288670,0.0000000,0.3712359
13865,83,90,083,090,083090,252841,0.2962957,0.7038032,0.0000000,0.2962957
13866,83,91,083,091,083091,252841,0.0482329,0.9518660,0.0000000,0.0482329
13874,83,99,083,099,083099,252841,0.1971125,0.8029903,0.0000000,0.1971125
13875,83,100,083,100,083100,252841,0.4554833,0.5446196,0.0000000,0.4554833
13876,83,101,083,101,083101,252841,0.6063643,0.3937385,0.0000000,0.6063643
13877,83,102,083,102,083102,252841,1.0001028,0.0000000,0.0000000,1.0001028
13878,83,103,083,103,083103,252841,1.0001028,0.0000000,0.0000000,1.0001028
13879,83,104,083,104,083104,252841,1.0001028,0.0000000,0.0000000,1.0001028
13880,83,105,083,105,083105,252841,1.0001028,0.0000000,0.0000000,1.0001028
13881,83,106,083,106,083106,252841,1.0001028,0.0000000,0.0000000,1.0001028
13882,83,107,083,107,083107,252841,0.9335918,0.0665071,0.0000000,0.9335918
13883,83,108,083,108,083108,252840,0.0095406,0.9905623,0.0000000,0.0095406
13884,83,109,083,109,083109,252840,0.0078714,0.9922315,0.0000000,0.0078714
13885,83,110,083,110,083110,252840,0.9229199,0.0771790,0.0000000,0.9229199
13886,83,111,083,111,083111,252840,0.5886676,0.4114313,0.0000000,0.5886676
13981,84,38,084,038,084038,252837,0.0007397,0.9993473,0.0000000,0.0007397
13982,84,39,084,039,084039,252837,0.3437059,0.6563811,0.0000000,0.3437059
13983,84,40,084,040,084040,252837,0.7780314,0.2220557,0.0000000,0.7780314
13984,84,41,084,041,084041,252837,0.9998813,0.0002057,0.0000000,0.9998813
13985,84,42,084,042,084042,252838,0.9857287,0.0143583,0.0000000,0.9857287
13986,84,43,084,043,084043,252838,1.0000910,0.0000000,0.0000000,1.0000910
13987,84,44,084,044,084044,252838,0.9952416,0.0048494,0.0000000,0.9952416
13988,84,45,084,045,084045,252838,0.7958349,0.2042640,0.0000000,0.7958349
13989,84,46,084,046,084046,252838,0.3788501,0.6212408,0.0000000,0.3788501
13990,84,47,084,047,084047,252838,0.0024643,0.9976346,0.0000000,0.0024643
13994,84,51,084,051,084051,252839,0.1601052,0.8399897,0.0000000,0.1601052
13995,84,52,084,052,084052,252839,0.8525246,0.1475704,0.0000000,0.8525246
13996,84,53,084,053,084053,252839,0.9864961,0.0135989,0.0000000,0.9864961
13997,84,54,084,054,084054,252839,0.8593280,0.1407670,0.0000000,0.8593280
13998,84,55,084,055,084055,252839,0.9270850,0.0730099,0.0000000,0.9270850
13999,84,56,084,056,084056,252839,0.9968633,0.0032316,0.0000000,0.9968633
14000,84,57,084,057,084057,252840,1.0000989,0.0000000,0.0000000,1.0000989
14001,84,58,084,058,084058,252840,0.9652275,0.0348713,0.0000000,0.9652275
14002,84,59,084,059,084059,252840,0.8573858,0.1427131,0.0000000,0.8573858
14003,84,60,084,060,084060,252840,0.9727825,0.0273204,0.0000000,0.9727825
14004,84,61,084,061,084061,252840,0.8611593,0.1389395,0.0000000,0.8611593
14005,84,62,084,062,084062,252840,0.9257916,0.0743033,0.0000000,0.9257916
14006,84,63,084,063,084063,252840,0.9891067,0.0109922,0.0000000,0.9891067
14007,84,64,084,064,084064,252840,0.9939442,0.0061547,0.0000000,0.9939442
14008,84,65,084,065,084065,252840,0.9995372,0.0005617,0.0000000,0.9995372
14009,84,66,084,066,084066,252840,1.0000989,0.0000000,0.0000000,1.0000989
14010,84,67,084,067,084067,252840,0.9131737,0.0869252,0.0000000,0.9131737
14011,84,68,084,068,084068,252840,0.5337658,0.4119336,0.0543955,0.5337658
14012,84,69,084,069,084069,252841,0.0961019,0.7976544,0.1063426,0.0961019
14017,84,74,084,074,084074,252841,0.2981192,0.7019837,0.0000000,0.2981192
14018,84,75,084,075,084075,252841,0.3031861,0.6969167,0.0000000,0.3031861
14019,84,76,084,076,084076,252841,0.1331369,0.8669620,0.0000000,0.1331369
14020,84,77,084,077,084077,252841,0.0755216,0.9245812,0.0000000,0.0755216
14021,84,78,084,078,084078,252841,0.4842039,0.5158990,0.0000000,0.4842039
14022,84,79,084,079,084079,252841,1.0001028,0.0000000,0.0000000,1.0001028
14023,84,80,084,080,084080,252841,1.0001028,0.0000000,0.0000000,1.0001028
14024,84,81,084,081,084081,252841,1.0001028,0.0000000,0.0000000,1.0001028
14025,84,82,084,082,084082,252841,1.0001028,0.0000000,0.0000000,1.0001028
14026,84,83,084,083,084083,252841,1.0001028,0.0000000,0.0000000,1.0001028
14027,84,84,084,084,084084,252841,0.9981053,0.0019975,0.0000000,0.9981053
14028,84,85,084,085,084085,252841,0.1068924,0.8932105,0.0000000,0.1068924
14029,84,86,084,086,084086,252841,0.5878488,0.4122540,0.0000000,0.5878488
14030,84,87,084,087,084087,252841,0.9888575,0.0112454,0.0000000,0.9888575
14031,84,88,084,088,084088,252841,1.0001028,0.0000000,0.0000000,1.0001028
14032,84,89,084,089,084089,252841,0.9944940,0.0056088,0.0000000,0.9944940
14033,84,90,084,090,084090,252841,0.9936752,0.0064276,0.0000000,0.9936752
14034,84,91,084,091,084091,252841,0.3022843,0.6978186,0.0000000,0.3022843
14042,84,99,084,099,084099,252841,0.5010581,0.4990487,0.0000000,0.5010581
14043,84,100,084,100,084100,252841,1.0001028,0.0000000,0.0000000,1.0001028
14044,84,101,084,101,084101,252841,1.0001028,0.0000000,0.0000000,1.0001028
14045,84,102,084,102,084102,252841,1.0001028,0.0000000,0.0000000,1.0001028
14046,84,103,084,103,084103,252841,1.0001028,0.0000000,0.0000000,1.0001028
14047,84,104,084,104,084104,252841,1.0001028,0.0000000,0.0000000,1.0001028
14048,84,105,084,105,084105,252841,1.0001028,0.0000000,0.0000000,1.0001028
14049,84,106,084,106,084106,252841,1.0001028,0.0000000,0.0000000,1.0001028
14050,84,107,084,107,084107,252841,1.0001028,0.0000000,0.0000000,1.0001028
14051,84,108,084,108,084108,252841,0.3961988,0.6039040,0.0000000,0.3961988
14052,84,109,084,109,084109,252841,0.3458616,0.6542373,0.0000000,0.3458616
14053,84,110,084,110,084110,252841,0.9188339,0.0812650,0.0000000,0.9188339
14054,84,111,084,111,084111,252841,0.4722307,0.5278722,0.0000000,0.4722307
14150,85,39,085,039,085039,252837,0.0005340,0.9995530,0.0000000,0.0005340
14151,85,40,085,040,085040,252838,0.8500841,0.1500030,0.0000000,0.8500841
14152,85,41,085,041,085041,252838,1.0000910,0.0000000,0.0000000,1.0000910
14153,85,42,085,042,085042,252838,0.9730238,0.0270672,0.0000000,0.9730238
14154,85,43,085,043,085043,252838,1.0000910,0.0000000,0.0000000,1.0000910
14155,85,44,085,044,085044,252838,1.0000910,0.0000000,0.0000000,1.0000910
14156,85,45,085,045,085045,252838,1.0000910,0.0000000,0.0000000,1.0000910
14157,85,46,085,046,085046,252839,0.5012677,0.4988233,0.0000000,0.5012677
14158,85,47,085,047,085047,252839,0.0306034,0.9694876,0.0000000,0.0306034
14159,85,48,085,048,085048,252839,0.1008801,0.8992148,0.0000000,0.1008801
14160,85,49,085,049,085049,252839,0.0028914,0.9971995,0.0000000,0.0028914
14161,85,50,085,050,085050,252839,0.0517137,0.9483812,0.0000000,0.0517137
14162,85,51,085,051,085051,252839,0.2748967,0.7252022,0.0000000,0.2748967
14163,85,52,085,052,085052,252839,0.9574551,0.0426438,0.0000000,0.9574551
14164,85,53,085,053,085053,252839,0.8088444,0.1912505,0.0000000,0.8088444
14165,85,54,085,054,085054,252840,1.0000989,0.0000000,0.0000000,1.0000989
14166,85,55,085,055,085055,252840,0.9990626,0.0010363,0.0000000,0.9990626
14167,85,56,085,056,085056,252840,0.9404387,0.0596602,0.0000000,0.9404387
14168,85,57,085,057,085057,252840,0.9706940,0.0294049,0.0000000,0.9706940
14169,85,58,085,058,085058,252840,0.8482962,0.1518027,0.0000000,0.8482962
14170,85,59,085,059,085059,252840,0.8357653,0.1643376,0.0000000,0.8357653
14171,85,60,085,060,085060,252840,0.9138342,0.0862647,0.0000000,0.9138342
14172,85,61,085,061,085061,252840,0.8572039,0.1428950,0.0000000,0.8572039
14173,85,62,085,062,085062,252840,0.9557147,0.0443882,0.0000000,0.9557147
14174,85,63,085,063,085063,252840,1.0000910,0.0000119,0.0000000,1.0000910
14175,85,64,085,064,085064,252841,0.9758875,0.0242114,0.0000000,0.9758875
14176,85,65,085,065,085065,252841,0.8238435,0.1762554,0.0000000,0.8238435
14177,85,66,085,066,085066,252841,0.4036746,0.5964282,0.0000000,0.4036746
14178,85,67,085,067,085067,252841,0.0521172,0.9479817,0.0000000,0.0521172
14187,85,76,085,076,085076,252841,0.0813441,0.9187627,0.0000000,0.0813441
14188,85,77,085,077,085077,252841,0.7628938,0.2372130,0.0000000,0.7628938
14189,85,78,085,078,085078,252841,0.9999921,0.0001108,0.0000000,0.9999921
14190,85,79,085,079,085079,252841,0.8935388,0.1065641,0.0000000,0.8935388
14191,85,80,085,080,085080,252841,0.7896881,0.2104108,0.0000000,0.7896881
14192,85,81,085,081,085081,252841,0.9841346,0.0159682,0.0000000,0.9841346
14193,85,82,085,082,085082,252841,1.0001028,0.0000000,0.0000000,1.0001028
14194,85,83,085,083,085083,252842,1.0001068,0.0000000,0.0000000,1.0001068
14195,85,84,085,084,085084,252842,0.8322647,0.1678381,0.0000000,0.8322647
14198,85,87,085,087,085087,252842,0.2563179,0.7437889,0.0000000,0.2563179
14199,85,88,085,088,085088,252842,0.9703934,0.0297134,0.0000000,0.9703934
14200,85,89,085,089,085089,252842,0.9903843,0.0097186,0.0000000,0.9903843
14201,85,90,085,090,085090,252842,0.9953800,0.0047268,0.0000000,0.9953800
14202,85,91,085,091,085091,252842,0.7392125,0.2608904,0.0000000,0.7392125
14203,85,92,085,092,085092,252842,0.5751241,0.4249827,0.0000000,0.5751241
14204,85,93,085,093,085093,252842,0.0575678,0.9425390,0.0000000,0.0575678
14210,85,99,085,099,085099,252841,0.3852896,0.6148172,0.0000000,0.3852896
14211,85,100,085,100,085100,252841,0.9929751,0.0071277,0.0000000,0.9929751
14212,85,101,085,101,085101,252841,1.0001028,0.0000000,0.0000000,1.0001028
14213,85,102,085,102,085102,252841,1.0001028,0.0000000,0.0000000,1.0001028
14214,85,103,085,103,085103,252841,1.0001028,0.0000000,0.0000000,1.0001028
14215,85,104,085,104,085104,252841,1.0001028,0.0000000,0.0000000,1.0001028
14216,85,105,085,105,085105,252841,1.0001028,0.0000000,0.0000000,1.0001028
14217,85,106,085,106,085106,252841,1.0001028,0.0000000,0.0000000,1.0001028
14218,85,107,085,107,085107,252841,1.0001028,0.0000000,0.0000000,1.0001028
14219,85,108,085,108,085108,252841,0.9875957,0.0125072,0.0000000,0.9875957
14220,85,109,085,109,085109,252841,0.2071119,0.7929870,0.0000000,0.2071119
14318,86,39,086,039,086039,252838,0.0515832,0.9485038,0.0000000,0.0515832
14319,86,40,086,040,086040,252838,0.9223899,0.0777011,0.0000000,0.9223899
14320,86,41,086,041,086041,252838,0.9987540,0.0013369,0.0000000,0.9987540
14321,86,42,086,042,086042,252838,0.9931056,0.0069893,0.0000000,0.9931056
14322,86,43,086,043,086043,252838,0.9906216,0.0094694,0.0000000,0.9906216
14323,86,44,086,044,086044,252839,1.0000949,0.0000000,0.0000000,1.0000949
14324,86,45,086,045,086045,252839,1.0000949,0.0000000,0.0000000,1.0000949
14325,86,46,086,046,086046,252839,1.0000949,0.0000000,0.0000000,1.0000949
14326,86,47,086,047,086047,252839,0.9568459,0.0432490,0.0000000,0.9568459
14327,86,48,086,048,086048,252839,1.0000949,0.0000000,0.0000000,1.0000949
14328,86,49,086,049,086049,252839,0.9981291,0.0019659,0.0000000,0.9981291
14329,86,50,086,050,086050,252839,0.9970097,0.0030892,0.0000000,0.9970097
14330,86,51,086,051,086051,252839,0.9958507,0.0042482,0.0000000,0.9958507
14331,86,52,086,052,086052,252840,0.7315151,0.2685798,0.0000000,0.7315151
14332,86,53,086,053,086053,252840,0.8809525,0.1191464,0.0000000,0.8809525
14333,86,54,086,054,086054,252840,1.0000989,0.0000000,0.0000000,1.0000989
14334,86,55,086,055,086055,252840,1.0000989,0.0000000,0.0000000,1.0000989
14335,86,56,086,056,086056,252840,0.9886636,0.0114352,0.0000000,0.9886636
14336,86,57,086,057,086057,252840,0.6092518,0.3908510,0.0000000,0.6092518
14337,86,58,086,058,086058,252840,0.2174119,0.7826869,0.0000000,0.2174119
14338,86,59,086,059,086059,252840,0.6169373,0.3831616,0.0000000,0.6169373
14339,86,60,086,060,086060,252840,0.9385756,0.0615272,0.0000000,0.9385756
14340,86,61,086,061,086061,252841,0.8944604,0.1056425,0.0000000,0.8944604
14341,86,62,086,062,086062,252841,0.9763859,0.0237130,0.0000000,0.9763859
14342,86,63,086,063,086063,252841,0.9674149,0.0326879,0.0000000,0.9674149
14343,86,64,086,064,086064,252841,0.4505468,0.5495560,0.0000000,0.4505468
14344,86,65,086,065,086065,252841,0.0140696,0.9860333,0.0000000,0.0140696
14355,86,76,086,076,086076,252842,0.0008860,0.9992208,0.0000000,0.0008860
14356,86,77,086,077,086077,252842,0.0722821,0.9278247,0.0000000,0.0722821
14357,86,78,086,078,086078,252842,0.4605107,0.5395922,0.0000000,0.4605107
14358,86,79,086,079,086079,252842,0.1770741,0.8230327,0.0000000,0.1770741
14360,86,81,086,081,086081,252842,0.0545735,0.9455293,0.0000000,0.0545735
14361,86,82,086,082,086082,252842,0.4169571,0.5831458,0.0000000,0.4169571
14362,86,83,086,083,086083,252842,0.7600380,0.2400649,0.0000000,0.7600380
14363,86,84,086,084,086084,252842,0.4398196,0.5602911,0.0000000,0.4398196
14367,86,88,086,088,086088,252842,0.7345529,0.2655499,0.0000000,0.7345529
14368,86,89,086,089,086089,252842,0.9942092,0.0058936,0.0000000,0.9942092
14369,86,90,086,090,086090,252842,0.9919348,0.0081720,0.0000000,0.9919348
14370,86,91,086,091,086091,252842,0.4296422,0.5704606,0.0000000,0.4296422
14371,86,92,086,092,086092,252842,0.5455847,0.4545221,0.0000000,0.5455847
14372,86,93,086,093,086093,252842,0.0230999,0.9770109,0.0000000,0.0230999
14379,86,100,086,100,086100,252842,0.8038289,0.1962740,0.0000000,0.8038289
14380,86,101,086,101,086101,252842,1.0001068,0.0000000,0.0000000,1.0001068
14381,86,102,086,102,086102,252842,1.0001068,0.0000000,0.0000000,1.0001068
14382,86,103,086,103,086103,252842,1.0001068,0.0000000,0.0000000,1.0001068
14383,86,104,086,104,086104,252842,1.0001068,0.0000000,0.0000000,1.0001068
14384,86,105,086,105,086105,252842,1.0001068,0.0000000,0.0000000,1.0001068
14385,86,106,086,106,086106,252842,1.0001068,0.0000000,0.0000000,1.0001068
14386,86,107,086,107,086107,252842,1.0001068,0.0000000,0.0000000,1.0001068
14387,86,108,086,108,086108,252841,0.9498962,0.0502106,0.0000000,0.9498962
14388,86,109,086,109,086109,252841,0.8129858,0.1871210,0.0000000,0.8129858
14389,86,110,086,110,086110,252841,0.0443645,0.9557423,0.0000000,0.0443645
14486,87,39,087,039,087039,252838,0.4024524,0.5976386,0.0000000,0.4024524
14487,87,40,087,040,087040,252838,1.0000910,0.0000000,0.0000000,1.0000910
14488,87,41,087,041,087041,252838,0.9902617,0.0098293,0.0000000,0.9902617
14489,87,42,087,042,087042,252839,1.0000949,0.0000000,0.0000000,1.0000949
14490,87,43,087,043,087043,252839,1.0000949,0.0000000,0.0000000,1.0000949
14491,87,44,087,044,087044,252839,1.0000949,0.0000000,0.0000000,1.0000949
14492,87,45,087,045,087045,252839,1.0000949,0.0000000,0.0000000,1.0000949
14493,87,46,087,046,087046,252839,1.0000949,0.0000000,0.0000000,1.0000949
14494,87,47,087,047,087047,252839,0.9320293,0.0680656,0.0000000,0.9320293
14495,87,48,087,048,087048,252839,0.6446690,0.3554259,0.0000000,0.6446690
14496,87,49,087,049,087049,252840,0.3762435,0.6238514,0.0000000,0.3762435
14497,87,50,087,050,087050,252840,0.5014378,0.4986611,0.0000000,0.5014378
14498,87,51,087,051,087051,252840,0.6263671,0.3737278,0.0000000,0.6263671
14499,87,52,087,052,087052,252840,1.0000989,0.0000000,0.0000000,1.0000989
14500,87,53,087,053,087053,252840,0.9995886,0.0005103,0.0000000,0.9995886
14501,87,54,087,054,087054,252840,1.0000989,0.0000000,0.0000000,1.0000989
14502,87,55,087,055,087055,252840,0.9420525,0.0580464,0.0000000,0.9420525
14503,87,56,087,056,087056,252840,0.9634871,0.0366118,0.0000000,0.9634871
14504,87,57,087,057,087057,252841,0.6742519,0.3258509,0.0000000,0.6742519
14505,87,58,087,058,087058,252841,0.2599252,0.7401697,0.0000000,0.2599252
14506,87,59,087,059,087059,252841,0.8738010,0.1263018,0.0000000,0.8738010
14507,87,60,087,060,087060,252841,1.0001028,0.0000000,0.0000000,1.0001028
14508,87,61,087,061,087061,252841,1.0001028,0.0000000,0.0000000,1.0001028
14509,87,62,087,062,087062,252841,0.9959140,0.0041928,0.0000000,0.9959140
14510,87,63,087,063,087063,252841,1.0001028,0.0000000,0.0000000,1.0001028
14511,87,64,087,064,087064,252841,0.9683484,0.0317544,0.0000000,0.9683484
14512,87,65,087,065,087065,252841,0.6944525,0.3056504,0.0000000,0.6944525
14513,87,66,087,066,087066,252841,0.0933608,0.9067421,0.0000000,0.0933608
14535,87,88,087,088,087088,252842,0.3663904,0.6337164,0.0000000,0.3663904
14536,87,89,087,089,087089,252842,0.9847873,0.0153235,0.0000000,0.9847873
14537,87,90,087,090,087090,252842,0.9816743,0.0184325,0.0000000,0.9816743
14538,87,91,087,091,087091,252842,0.6394122,0.3606946,0.0000000,0.6394122
14539,87,92,087,092,087092,252842,0.4025948,0.5975120,0.0000000,0.4025948
14545,87,98,087,098,087098,252842,0.0000672,0.1410043,0.8590313,0.0000672
14546,87,99,087,099,087099,252842,0.4717086,0.4817080,0.0466942,0.4717086
14547,87,100,087,100,087100,252842,0.7581868,0.2419239,0.0000000,0.7581868
14548,87,101,087,101,087101,252842,1.0001068,0.0000000,0.0000000,1.0001068
14549,87,102,087,102,087102,252842,1.0001068,0.0000000,0.0000000,1.0001068
14550,87,103,087,103,087103,252842,1.0001068,0.0000000,0.0000000,1.0001068
14551,87,104,087,104,087104,252842,1.0001068,0.0000000,0.0000000,1.0001068
14552,87,105,087,105,087105,252842,1.0001068,0.0000000,0.0000000,1.0001068
14553,87,106,087,106,087106,252842,1.0001068,0.0000000,0.0000000,1.0001068
14554,87,107,087,107,087107,252842,1.0001068,0.0000000,0.0000000,1.0001068
14555,87,108,087,108,087108,252842,0.9144117,0.0856911,0.0000000,0.9144117
14556,87,109,087,109,087109,252842,0.2385104,0.7615964,0.0000000,0.2385104
14561,87,114,087,114,087114,252841,0.1579218,0.8421810,0.0000000,0.1579218
14562,87,115,087,115,087115,252841,0.2671163,0.7329866,0.0000000,0.2671163
14654,88,39,088,039,088039,252838,0.1506833,0.8494116,0.0000000,0.1506833
14655,88,40,088,040,088040,252839,0.8705259,0.1295651,0.0000000,0.8705259
14656,88,41,088,041,088041,252839,0.6973874,0.3027075,0.0000000,0.6973874
14657,88,42,088,042,088042,252839,0.8223760,0.1777189,0.0000000,0.8223760
14658,88,43,088,043,088043,252839,0.9816546,0.0184364,0.0000000,0.9816546
14659,88,44,088,044,088044,252839,0.9599154,0.0401796,0.0000000,0.9599154
14660,88,45,088,045,088045,252839,0.9926112,0.0074837,0.0000000,0.9926112
14661,88,46,088,046,088046,252840,1.0000989,0.0000000,0.0000000,1.0000989
14662,88,47,088,047,088047,252840,0.4799082,0.5201907,0.0000000,0.4799082
14665,88,50,088,050,088050,252840,0.1684987,0.8315962,0.0000000,0.1684987
14666,88,51,088,051,088051,252840,0.5975555,0.4025473,0.0000000,0.5975555
14667,88,52,088,052,088052,252840,1.0000316,0.0000672,0.0000000,1.0000316
14668,88,53,088,053,088053,252840,0.9992010,0.0008979,0.0000000,0.9992010
14669,88,54,088,054,088054,252841,1.0001028,0.0000000,0.0000000,1.0001028
14670,88,55,088,055,088055,252841,0.9993553,0.0007476,0.0000000,0.9993553
14671,88,56,088,056,088056,252841,0.9135534,0.0865495,0.0000000,0.9135534
14672,88,57,088,057,088057,252841,0.8048296,0.1952732,0.0000000,0.8048296
14673,88,58,088,058,088058,252841,0.8588256,0.1412812,0.0000000,0.8588256
14674,88,59,088,059,088059,252841,1.0001028,0.0000000,0.0000000,1.0001028
14675,88,60,088,060,088060,252841,0.9962067,0.0038961,0.0000000,0.9962067
14676,88,61,088,061,088061,252841,1.0001028,0.0000000,0.0000000,1.0001028
14677,88,62,088,062,088062,252841,1.0001028,0.0000000,0.0000000,1.0001028
14678,88,63,088,063,088063,252841,1.0001028,0.0000000,0.0000000,1.0001028
14679,88,64,088,064,088064,252842,0.9980895,0.0020133,0.0000000,0.9980895
14680,88,65,088,065,088065,252842,0.9326899,0.0674129,0.0000000,0.9326899
14681,88,66,088,066,088066,252842,0.0541938,0.9459091,0.0000000,0.0541938
14684,88,69,088,069,088069,252842,0.0220201,0.9561656,0.0219172,0.0220201
14703,88,88,088,088,088088,252843,0.0059767,0.9941341,0.0000000,0.0059767
14704,88,89,088,089,088089,252843,0.7804244,0.2196824,0.0000000,0.7804244
14705,88,90,088,090,088090,252843,0.7944663,0.2056444,0.0000000,0.7944663
14706,88,91,088,091,088091,252843,0.8088484,0.1912584,0.0000000,0.8088484
14707,88,92,088,092,088092,252843,0.6309554,0.3691514,0.0000000,0.6309554
14713,88,98,088,098,088098,252843,0.0773253,0.1325356,0.7902498,0.0773253
14714,88,99,088,099,088099,252842,1.0001068,0.0000000,0.0000000,1.0001068
14715,88,100,088,100,088100,252842,1.0001068,0.0000000,0.0000000,1.0001068
14716,88,101,088,101,088101,252842,1.0001068,0.0000000,0.0000000,1.0001068
14717,88,102,088,102,088102,252842,1.0001068,0.0000000,0.0000000,1.0001068
14718,88,103,088,103,088103,252842,1.0001068,0.0000000,0.0000000,1.0001068
14719,88,104,088,104,088104,252842,1.0001068,0.0000000,0.0000000,1.0001068
14720,88,105,088,105,088105,252842,1.0001068,0.0000000,0.0000000,1.0001068
14721,88,106,088,106,088106,252842,1.0001068,0.0000000,0.0000000,1.0001068
14722,88,107,088,107,088107,252842,0.8855448,0.1145581,0.0000000,0.8855448
14723,88,108,088,108,088108,252842,0.1509444,0.8491664,0.0000000,0.1509444
14729,88,114,088,114,088114,252842,0.4767083,0.5233985,0.0000000,0.4767083
14730,88,115,088,115,088115,252842,0.1163776,0.8837332,0.0000000,0.1163776
14823,89,40,089,040,089040,252839,0.0157190,0.9843759,0.0000000,0.0157190
14824,89,41,089,041,089041,252839,0.1232799,0.8768190,0.0000000,0.1232799
14825,89,42,089,042,089042,252839,0.0659178,0.9341811,0.0000000,0.0659178
14826,89,43,089,043,089043,252839,0.6498625,0.3502324,0.0000000,0.6498625
14827,89,44,089,044,089044,252840,0.7630758,0.2370271,0.0000000,0.7630758
14828,89,45,089,045,089045,252840,0.8487392,0.1513597,0.0000000,0.8487392
14829,89,46,089,046,089046,252840,0.6874117,0.3126871,0.0000000,0.6874117
14830,89,47,089,047,089047,252840,0.1613116,0.8387873,0.0000000,0.1613116
14833,89,50,089,050,089050,252840,0.4945395,0.5055634,0.0000000,0.4945395
14834,89,51,089,051,089051,252841,0.6991120,0.3009869,0.0000000,0.6991120
14835,89,52,089,052,089052,252841,0.8250974,0.1750054,0.0000000,0.8250974
14836,89,53,089,053,089053,252841,0.9336788,0.0664241,0.0000000,0.9336788
14837,89,54,089,054,089054,252841,0.9987382,0.0013646,0.0000000,0.9987382
14838,89,55,089,055,089055,252841,1.0001028,0.0000000,0.0000000,1.0001028
14839,89,56,089,056,089056,252841,0.9994700,0.0006329,0.0000000,0.9994700
14840,89,57,089,057,089057,252841,1.0001028,0.0000000,0.0000000,1.0001028
14841,89,58,089,058,089058,252841,0.9966893,0.0034175,0.0000000,0.9966893
14842,89,59,089,059,089059,252841,1.0001028,0.0000000,0.0000000,1.0001028
14843,89,60,089,060,089060,252841,0.9858038,0.0142990,0.0000000,0.9858038
14844,89,61,089,061,089061,252842,1.0001068,0.0000000,0.0000000,1.0001068
14845,89,62,089,062,089062,252842,1.0001068,0.0000000,0.0000000,1.0001068
14846,89,63,089,063,089063,252842,1.0001068,0.0000000,0.0000000,1.0001068
14847,89,64,089,064,089064,252842,0.9989241,0.0011827,0.0000000,0.9989241
14848,89,65,089,065,089065,252842,1.0001068,0.0000000,0.0000000,1.0001068
14849,89,66,089,066,089066,252842,0.9961434,0.0039634,0.0000000,0.9961434
14850,89,67,089,067,089067,252842,0.8998952,0.1002116,0.0000000,0.8998952
14851,89,68,089,068,089068,252842,0.2909440,0.7051955,0.0039673,0.2909440
14852,89,69,089,069,089069,252842,0.8439017,0.1547574,0.0014477,0.8439017
14871,89,88,089,088,089088,252843,0.0169294,0.9831814,0.0000000,0.0169294
14872,89,89,089,089,089089,252843,0.8125467,0.1875640,0.0000000,0.8125467
14873,89,90,089,090,089090,252843,1.0001108,0.0000000,0.0000000,1.0001108
14874,89,91,089,091,089091,252843,0.9985879,0.0015229,0.0000000,0.9985879
14875,89,92,089,092,089092,252843,0.4865099,0.5136009,0.0000000,0.4865099
14881,89,98,089,098,089098,252843,0.2222020,0.0000000,0.7779087,0.2222020
14882,89,99,089,099,089099,252843,1.0001108,0.0000000,0.0000000,1.0001108
14883,89,100,089,100,089100,252843,1.0001108,0.0000000,0.0000000,1.0001108
14884,89,101,089,101,089101,252843,1.0001108,0.0000000,0.0000000,1.0001108
14885,89,102,089,102,089102,252843,1.0001108,0.0000000,0.0000000,1.0001108
14886,89,103,089,103,089103,252843,1.0001108,0.0000000,0.0000000,1.0001108
14887,89,104,089,104,089104,252843,0.6427111,0.3573997,0.0000000,0.6427111
14888,89,105,089,105,089105,252843,0.4391314,0.5609754,0.0000000,0.4391314
14889,89,106,089,106,089106,252843,0.9236121,0.0764947,0.0000000,0.9236121
14890,89,107,089,107,089107,252843,0.1710065,0.8291043,0.0000000,0.1710065
14895,89,112,089,112,089112,252842,0.1950557,0.8050511,0.0000000,0.1950557
14896,89,113,089,113,089113,252842,0.4201017,0.5800051,0.0000000,0.4201017
14897,89,114,089,114,089114,252842,0.3878607,0.6122461,0.0000000,0.3878607
14994,90,43,090,043,090043,252840,0.1911556,0.8089433,0.0000000,0.1911556
15003,90,52,090,052,090052,252841,0.1111089,0.8889939,0.0000000,0.1111089
15004,90,53,090,053,090053,252841,0.4472559,0.5528469,0.0000000,0.4472559
