GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,13106381
2005,,,,,,,,,,,,,,,,,,,,,411048332
,,459,,,,,,,,,,,,,,,,,,,434351642
TULYEHUALCO #5,349,499404,2128348,507,09,011,Tl?íhuac,09011,24883,84672,84672,99792,88387,79834,41472,40176,36288,41472,40176,14515,676339
TULYEHUALCO #6,350,499184,2128488,508,09,011,Tl?íhuac,09011,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
TULYEHUALCO #7,351,498855,2128500,509,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #8,352,498541,2128735,510,09,013,Xochimilco,09013,157594,142733,137894,175392,158026,137894,160358,152669,133056,163123,155347,128218,1802304
TULYEHUALCO #9,353,498153,2128420,511,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #10,354,498224,2129148,504,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AUXILIAR XOTEPINGO #1-A,355,485473,2137437,50,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #1-B,356,485577,2137590,51,09,003,Coyoac?ín,09003,171418,149990,149990,175392,155347,140314,160358,147312,120960,132710,128563,116122,1748477
AUXILIAR XOTEPINGO #1-C,357,485987,2137418,52,09,003,Coyoac?ín,09003,160358,140314,140314,166320,144634,130637,149299,128563,RE,33178,144634,130637,1468886
AUXILIAR XOTEPINGO #2-A,358,485605,2137177,53,09,003,Coyoac?ín,09003,143770,125798,125798,145152,128563,116122,118886,115171,104026,121651,115171,104026,1464134
AUXILIAR XOTEPINGO #2-B,359,485917,2137244,54,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AUXILIAR XOTEPINGO #2-C,360,486157,2137340,55,09,003,Coyoac?ín,09003,77414,67738,67738,81648,69638,62899,71885,69638,62899,71885,69638,62899,835920
AUXILIAR XOTEPINGO #3-A,361,483454,2134623,56,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #3-C,362,486332,2137150,58,09,003,Coyoac?ín,09003,52531,104026,104026,120960,107136,96768,110592,107136,24192,27648,26784,24192,905990
AUXILIAR XOTEPINGO #4-A,363,485612,2137181,59,09,003,Coyoac?ín,09003,185242,162086,162086,190512,168739,152410,116122,112493,101606,141005,136598,123379,1752278
AUXILIAR XOTEPINGO #4-B,364,486172,2136994,60,09,003,Coyoac?ín,09003,94003,82253,82253,96768,85709,77414,88474,85709,77414,88474,85709,77414,1021594
AUXILIAR XOTEPINGO #4-C,365,486172,2136994,61,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,DC,DC,0
AUXILIAR XOTEPINGO #5-C,366,486633,2136909,64,09,003,Coyoac?ín,09003,60826,96768,96768,111888,99101,89510,102298,99101,89510,102298,88387,89510,1125965
AUXILIAR XOTEPINGO #6-A,367,491659,2135219,65,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #6-B,368,486540,2136732,66,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RE,RH,0
AUXILIAR XOTEPINGO #6-C,369,486880,2136614,67,09,003,Coyoac?ín,09003,52531,45965,RH,RH,RH,RH,RH,RH,RH,RH,5357,RE,103853
AUXILIAR XOTEPINGO #7-A,370,486470,2136519,68,09,003,Coyoac?ín,09003,121651,106445,106445,123984,109814,99187,105062,101779,91930,82944,66960,60480,1176682
AUXILIAR XOTEPINGO #7-B,371,486598,2136644,69,09,003,Coyoac?ín,09003,165888,145152,145152,172368,149990,135475,154829,149990,135475,154829,149990,135475,1794614
AUXILIAR XOTEPINGO #7-C,372,488128,2138076,70,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AUXILIAR XOTEPINGO #9-B,373,486837,2136442,75,09,003,Coyoac?ín,09003,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
AUXILIAR XOTEPINGO #10-C,374,487154,2136372,47,09,003,Coyoac?ín,09003,RE,RE,RE,RE,RE,RE,RE,RE,RE,RH,RH,RH,0
AUXILIAR XOTEPINGO #11-A,375,487154,2136372,48,09,003,Coyoac?ín,09003,82944,72576,72576,60480,104458,94349,107827,104458,94349,107827,104458,94349,1100650
AUXILIAR XOTEPINGO #11-B,376,487554,2136262,49,09,003,Coyoac?ín,09003,160358,140314,116122,157248,139277,125798,143770,139277,125798,141005,133920,120960,1643846
ABRIL #24,377,487773,2146810,3,09,017,Venustiano Carranza,09017,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
BALBUENA #1,378,488461,2146452,82,09,017,Venustiano Carranza,09017,124416,99187,108864,139104,115171,108864,121651,109814,101606,121651,120528,108864,1379722
BALBUENA #2,379,489467,2146172,83,09,017,Venustiano Carranza,09017,127181,111283,111283,130032,FE,FE,FE,FE,RH,RH,RH,RH,479779
CARLOS GRACIDAS,380,495092,2140748,97,09,007,Iztapalapa,09007,58061,45965,45965,54432,45533,41126,77414,69638,60480,69120,66960,60480,695174
CD. DEPORTIVA #1,381,488334,2145956,101,09,017,Venustiano Carranza,09017,110592,96768,67738,FE,FE,96768,110592,101779,87091,99533,96422,96768,964051
CD. DEPORTIVA #2,382,490524,2145198,102,09,006,Iztacalco,09006,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
CERRO DE LA ESTRELLA #1,383,488786,2137752,108,09,007,Iztapalapa,09007,168653,145152,145152,187488,158026,147571,152064,160704,137894,171418,163382,149990,1887494
CERRO DE LA ESTRELLA #2,384,491381,2137359,109,09,007,Iztapalapa,09007,165888,101606,101606,127008,107136,101606,113357,109814,89510,149299,144634,133056,1444522
COYUYA,385,487986,2144947,130,09,006,Iztacalco,09006,149299,130637,130637,157248,139277,120960,138240,125885,118541,135475,128563,108864,1583626
DEP. SAN SEBASTIAN,386,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
FRACCIONAMIENTO BANJIDAL,387,485761,2140779,158,09,007,Iztapalapa,09007,47002,91930,91930,108864,96422,87091,129946,120528,99187,113357,109814,113702,1209773
FRACC. DEL PARQUE ,388,487480,2146796,157,09,017,Venustiano Carranza,09017,71885,62899,9677,FE,FE,FE,FE,FE,FE,FE,FE,FE,144461
GRANJAS ESTRELLA #1,389,490215,2136947,168,09,007,Iztapalapa,09007,188006,164506,164506,172368,149990,135475,154829,141955,123379,141005,136598,123379,1795997
GRANJAS ESTRELLA #2,390,490395,2136697,169,09,007,Iztapalapa,09007,143770,162086,162086,190512,166061,149990,30413,26784,24192,27648,26784,24192,1134518
GRANJAS ESTRELLA #3,391,490025,2136317,170,09,007,Iztapalapa,09007,165888,53222,116122,160272,155347,140314,160358,147312,125798,143770,139277,125798,1633478
GRANJAS SAN ANTONIO,392,488920,2141217,171,09,007,Iztapalapa,09007,152064,72576,70157,90720,77674,72576,80179,131242,53222,63590,61603,55642,981245
IZTACALCO,393,487547,2143777,183,09,006,Iztacalco,09006,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
IZTAPALAPA #1 ,394,490429,2140629,184,09,007,Iztapalapa,09007,94003,101606,99187,127008,107136,101606,35942,FE,31450,138240,136598,123379,1096157
IZTAPALAPA #2 ,395,489524,2140324,186,09,007,Iztapalapa,09007,146534,125798,130637,157248,136598,125798,143770,131242,125798,154829,168739,137894,1684886
IZTAPALAPA #8 ,396,495991,2139156,189,09,007,Iztapalapa,09007,71885,58061,94349,120960,104458,94349,107827,107136,89510,99533,139277,118541,1205885
REYES IZTAPALAPA ,397,489024,2138895,361,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA ANITA ,398,487121,2145200,424,09,006,Iztacalco,09006,71885,113702,113702,81648,FE,FE,FE,FE,FE,FE,101779,99187,581904
PANTEON CIVIL #1,399,492110,2138566,266,09,007,Iztapalapa,09007,176947,164506,166925,208656,152669,142733,157594,155347,137894,163123,147312,142733,1916438
PANTEON CIVIL #2,400,492185,2138296,267,09,007,Iztapalapa,09007,FE,FE,FE,18144,152669,137894,157594,144634,116122,138240,131242,118541,1115078
PANTEON CIVIL #3,401,491725,2138701,268,09,007,Iztapalapa,09007,107827,53222,53222,111888,96422,89510,99533,96422,26611,52531,50890,50803,888883
PENON #1,402,496929,2143163,282,09,007,Iztapalapa,09007,254362,195955,195955,241920,48211,RH,RH,RH,RH,RH,RH,RH,936403
PENON #2,403,496431,2141160,283,09,007,Iztapalapa,09007,165888,123379,140314,163296,141955,123379,141005,128563,111283,127181,123206,104026,1593475
PENON #3,404,497573,2142887,285,09,007,Iztapalapa,09007,152064,128218,128218,96768,141955,157248,179712,152669,130637,149299,141955,123379,1682122
PENON #4,405,495210,2141993,286,09,007,Iztapalapa,09007,149299,130637,128218,145152,115171,113702,129946,112493,96768,107827,104458,94349,1428019
PENON #5,406,485811,2136521,288,09,003,Coyoac?ín,09003,210125,179021,174182,208656,179453,137894,154829,152669,128218,157594,152669,140314,1975622
PENON #6,407,497336,2141954,289,09,007,Iztapalapa,09007,171418,152410,147571,96768,83030,82253,91238,93744,79834,96768,93744,111283,1300061
PENON #7,408,496897,2141745,290,09,007,Iztapalapa,09007,149299,130637,108864,148176,131242,120960,138240,117850,96768,107827,104458,94349,1448669
PENON #8,409,496437,2142004,291,09,007,Iztapalapa,09007,165888,142733,99187,160272,141955,108864,124416,109814,94349,107827,104458,94349,1454112
PENON #9,410,496509,2142463,292,09,007,Iztapalapa,09007,113357,99187,53222,123984,109814,91930,77414,64282,55642,63590,58925,53222,964570
PURISIMA IZTAPALAPA #2,411,492326,2140858,328,09,007,Iztapalapa,09007,116122,89510,53222,114912,112493,104026,116122,117850,116122,141005,139277,123379,1344038
PURISIMA IZTAPALAPA #3,412,492326,2140858,329,09,007,Iztapalapa,09007,160358,125798,120960,178416,53568,106445,121651,112493,101606,113357,109814,104026,1408493
PURISIMA IZTAPALAPA #7,413,492584,2141270,332,09,007,Iztapalapa,09007,154829,108864,101606,148176,133920,123379,135475,139277,116122,143770,139277,123379,1568074
REFORMA IXTLACIHUATL ,414,486237,2143522,356,09,006,Iztacalco,09006,190771,164506,164506,205632,182131,164506,182477,182131,157248,193536,184810,145152,2117405
SAN JUANICO IZTAPALAPA,415,487813,2142061,389,09,007,Iztapalapa,09007,163123,142733,135475,172368,147312,135475,157594,155347,130637,160358,152669,140314,1793405
SAN LORENZO TEZONCO,416,492660,2136245,392,09,007,Iztapalapa,09007,C,C,C,C,C,C,C,C,C,C,C,C,0
SANTA CATARINA #10,417,493108,2135089,426,09,007,Iztapalapa,09007,157594,137894,133056,169344,147312,137894,154829,147312,130637,127181,123206,108864,1675123
SANTA CATARINA #11,418,492327,2134822,427,09,007,Iztapalapa,09007,127181,65318,55642,66528,66960,60480,124416,101779,87091,38707,8035,FE,802138
SANTA CATARINA #12,419,493246,2135738,428,09,007,Iztapalapa,09007,85709,38707,38707,48384,42854,38707,47002,45533,38707,49766,50890,45965,570931
SANTA CATARINA #13 ,420,492660,2136245,429,09,007,Iztapalapa,09007,179712,157248,130637,190512,166061,157248,179712,176774,149990,71885,176774,157248,1893802
SANTA CATARINA #8,421,493646,2134643,436,09,007,Iztapalapa,09007,152064,145152,111283,90720,83030,79834,113357,83030,94349,107827,104458,91930,1257034
SANTA CATARINA #9,422,493593,2134868,437,09,007,Iztapalapa,09007,FS,FS,FS,169344,125885,135475,146534,141955,84672,94003,88387,79834,1066090
SECTOR POPULAR #1 ,423,480042,2143331,454,09,014,Benito Ju?írez,09014,RH,RH,RH,RH,DC,DC,DC,DC,DC,DC,DC,DC,0
SECTOR POPULAR #2 ,424,487649,2141016,455,09,007,Iztapalapa,09007,174182,154829,152410,151200,147312,137894,157594,155347,135475,165888,160704,142733,1835568
SIFON ,425,498446,2140032,457,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
SANTA ANITA,426,487121,2145200,424,09,006,Iztacalco,09006,88474,77414,74995,93744,83030,74995,85709,77674,67738,77414,74995,67738,943920
SANTA MA. AZTAHUACAN,427,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
TLACOTAL ,428,490508,2143981,498,09,006,Iztacalco,09006,69120,72576,79834,93744,80352,72576,82944,69638,62899,71885,69638,58061,883267
UNIDAD MODELO #1,429,487114,2141384,532,09,007,Iztapalapa,09007,49766,43546,43546,51408,45533,41126,47002,42854,58061,66355,64282,65318,618797
UNIDAD MODELO #2,430,486789,2140914,533,09,007,Iztapalapa,09007,138240,118541,118541,142128,125885,113702,129946,117850,101606,116122,112493,120960,1456013
UNIDAD MODELO #3,431,487174,2140802,534,09,007,Iztapalapa,09007,182477,157248,154829,169344,166061,152410,168653,168739,142733,190771,182131,166925,2002320
VIGA #1,432,487435,2140423,559,09,007,Iztapalapa,09007,232243,198374,198374,254016,219629,198374,188006,190166,145152,176947,158026,157248,2316557
VIGA #2,433,487191,2140016,560,09,003,Coyoac?ín,09003,138240,120960,43546,54432,48211,43546,49766,93744,67738,77414,69638,77414,884650
VIGA #3,434,487162,2141990,561,09,007,Iztapalapa,09007,107827,91930,133056,157248,139277,125798,143770,91066,79834,91238,85709,72576,1319328
VIGA #4,435,487094,2143085,562,09,006,Iztacalco,09006,146534,128218,125798,111888,61603,125798,143770,131242,111283,127181,120528,113702,1447546
AMPLIACION TLAHUAC NEZA #19,436,489919,2134007,25,09,013,Xochimilco,09013,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AMPLIACION TLAHUAC NEZA #20,437,492019,2132965,26,09,013,Xochimilco,09013,86588,66103,63352,75639,79704,57105,40028,30242,22884,1599,FE,18232,541478
AMPLIACION TLAHUAC NEZA #20 B,438,492226,2132797,27,09,013,Xochimilco,09013,42373,57664,45484,53152,90774,65037,RH,RH,RH,RH,RH,RH,354483
AMPLIACION TLAHUAC NEZA #21,439,491770,2133589,28,09,007,Iztapalapa,09007,11054,73135,84469,69506,RE,RE,RE,RE,RE,DC,DC,DC,238165
AMPLIACION TLAHUAC NEZA #22,440,491436,2133747,29,09,013,Xochimilco,09013,130803,99858,94216,110392,121770,95175,64490,118218,88267,43181,118339,65115,1149826
AMPLIACION TLAHUAC NEZA #23,441,491186,2134102,30,09,013,Xochimilco,09013,145542,91419,82845,110392,117342,84072,40028,82478,62114,30387,85204,46883,978706
AMPLIACION TLAHUAC NEZA #24,442,491038,2134472,31,09,007,Iztapalapa,09007,143699,108297,134826,171721,185977,130073,45588,16496,68652,78366,265080,148462,1497236
AMPLIACION TLAHUAC NEZA #25,443,490825,2134916,32,09,007,Iztapalapa,09007,RH,RH,RH,RH,RH,RH,RH,RH,RH,19192,FE,FE,19192
AMPLIACION TLAHUAC NEZA #26,444,490714,2134879,33,09,007,Iztapalapa,09007,210022,160335,131577,108348,130626,93589,90064,164956,120959,59174,175142,96370,1541163
AMPLIACION TLAHUAC NEZA #27,445,490617,2134923,34,09,007,Iztapalapa,09007,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
AGRICOLA ORIENTAL #2,446,490893,2142731,8,09,007,Iztapalapa,09007,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,0
AGRICOLA ORIENTAL #4,447,490868,2143163,9,09,007,Iztapalapa,09007,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
AGRICOLA ORIENTAL #5,448,491237,2143074,10,09,007,Iztapalapa,09007,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
AGRICOLA ORIENTAL #6,449,491988,2143150,11,09,007,Iztapalapa,09007,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,0
AGRICOLA ORIENTAL #7,450,492701,2143036,12,09,007,Iztapalapa,09007,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,0
POT.AGRICOLA ORIENTAL,451,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A, , , ,54432,107136,101088,120528,158026,155520,208915,228096,281232,1414973
SANTA CRUZ MEYEHUALCO #2 ,452,496913,2138347,443,09,007,Iztapalapa,09007,RH,RH,RH,134784,206237,225504,224986,281232,344736,305338,311040,415152,2449008
ALFONSO XIII,453,479525,2142124,20,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
AV. CENTRAL ,454,479826,2143897,77,09,010,?ülvaro Obreg??n,09010,102298,89510,91930,114912,101779,91930,96768,93744,84672,105062,101779,91930,1166314
BARRANCA DEL MUERTO,455,477767,2140498,84,09,010,?ülvaro Obreg??n,09010,44237,45965,33869,45360,53568,33869,49766,53568,41126,66355,72317,50803,590803
CASTANEDA #5,456,479819,2141143,99,09,010,?ülvaro Obreg??n,09010,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
CHAPULTEPEC #2,457,476210,2145719,110,09,016,Miguel Hidalgo,09016,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RE,0
CHAPULTEPEC #7,458,476811,2147687,112,09,016,Miguel Hidalgo,09016,80179,87091,77414,102816,96422,43546,96768,96422,87091,118886,109814,101606,1098058
CRISTO REY,459,479080,2143917,131,09,010,?ülvaro Obreg??n,09010,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
MERCED GOMEZ #1,460,479054,2141245,221,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
MERCED GOMEZ #2,461,479362,2140943,222,09,010,?ülvaro Obreg??n,09010,RE,RE,RE,RE,RE,RH,RE,RE,RE,RE,RE,RN,0
OLIVAR DE LOS PADRES ,462,477978,2138211,251,09,010,?ülvaro Obreg??n,09010,19354,16934,12096,21168,29462,24192,22118,13392,9677,8294,5357,4838,186883
POZO CASSO,463,479631,2143506,319,09,010,?ülvaro Obreg??n,09010,55296,45965,41126,57456,53568,67738,80179,77674,65318,69120,56246,60480,730166
RIO HONDO,464,477108,2150026,362,09,016,Miguel Hidalgo,09016,11059,2419,RN,RH,RH,RN,RH,RH,RH,RH,RH,RH,13478
SAN.ANGEL INN,465,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RH,RE,RE,RE,RE,RE,RE,0
STA FE #1,466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66355,58061,58061,72576,50890,53222,60826,50890,36288,35942,34819,33869,611798
SANTA LUCIA #1 ,467,483663,2151362,445,09,015,Cuauht??moc,09015,55296,84672,84672,105840,96422,82253,77414,85709,84672,107827,91066,79834,1035677
SANTA LUCIA MIXCOAC,468,477689,2141301,446,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RN,RH,RH,RH,RH,RH,RH,0
TACUBAYA #1,469,479760,2144819,460,09,010,?ülvaro Obreg??n,09010,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
TACUBAYA #2,470,478505,2144514,461,09,010,?ülvaro Obreg??n,09010,RH,RH,RH,RH,RH,RN,RH,RH,RH,RH,RH,RH,0
TACUBAYA #3,471,477626,2144350,462,09,010,?ülvaro Obreg??n,09010,FS,FS,FE,FE,FE,9677,5530,18749,38707,49766,42854,38707,203990
TETELPAN ,472,475535,2138416,496,09,010,?ülvaro Obreg??n,09010,41472,33869,36288,48384,42854,33869,38707,34819,29030,35942,34819,31450,441504
TOTOLAPAN,473,470953,2140338,502,09,004,Cuajimalpa de Morelos,09004,49766,43546,41126,54432,48211,41126,49766,48211,38707,71885,72317,62899,621994
VISTA HERMOSA,474,472181,2142453,567,09,004,Cuajimalpa de Morelos,09004,58061,53222,50803,60480,48211,24192,30413,32141,43546,35942,21427,19354,477792
