"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.20853955078E+03   2.18637988281E+03  CNA_5311_9  
   2.20771704102E+03   2.18570996094E+03  CNA_5311_10 
   2.20729882812E+03   2.18613989258E+03  CNA_5311_11 
   2.20627319336E+03   2.18438989258E+03  CNA_5311_12 
   2.20573657227E+03   2.18370996094E+03  CNA_5311_13 
   2.20465844727E+03   2.18112011719E+03  CNA_5311_14 
   2.20393432617E+03   2.18061010742E+03  CNA_5311_15 
   2.20301025391E+03   2.17889990234E+03  CNA_5311_16 
   2.20252075195E+03   2.17622998047E+03  CNA_5311_17 
   2.20204248047E+03   2.17614990234E+03  CNA_5311_18 
   2.19996582031E+03   2.16516992188E+03  CNA_5311_19 
   2.19856201172E+03   2.16273999023E+03  CNA_5311_20 
   2.21302392578E+03   2.19869995117E+03  CNA_5545_1  
   2.21279614258E+03   2.19641992188E+03  CNA_5545_2  
   2.21251904297E+03   2.19442993164E+03  CNA_5545_3  
   2.21204589844E+03   2.19397998047E+03  CNA_5545_4  
   2.21152319336E+03   2.19037988281E+03  CNA_5545_5  
   2.21093798828E+03   2.18880004883E+03  CNA_5545_6  
   2.21020214844E+03   2.18733007812E+03  CNA_5545_7  
   2.20952636719E+03   2.18589990234E+03  CNA_5545_8  
   2.20894946289E+03   2.18375000000E+03  CNA_5545_9  
   2.20809521484E+03   2.18392993164E+03  CNA_5545_10 
   2.20770947266E+03   2.18331005859E+03  CNA_5545_11 
   2.20721508789E+03   2.18296997070E+03  CNA_5545_12 
   2.20665673828E+03   2.18308007812E+03  CNA_5545_13 
   2.20614990234E+03   2.18287011719E+03  CNA_5545_14 
   2.20569091797E+03   2.18140991211E+03  CNA_5545_15 
   2.20508618164E+03   2.18052001953E+03  CNA_5545_16 
   2.20435717773E+03   2.17973999023E+03  CNA_5545_17 
   2.20382666016E+03   2.17908007812E+03  CNA_5545_18 
   2.20345092773E+03   2.17820996094E+03  CNA_5545_19 
   2.20296826172E+03   2.17814990234E+03  CNA_5545_20 
   2.20249389648E+03   2.17337011719E+03  CNA_5545_21 
   2.20205615234E+03   2.17233007812E+03  CNA_5545_22 
   2.20162548828E+03   2.17283007812E+03  CNA_5545_23 
   2.20114990234E+03   2.17261010742E+03  CNA_5545_24 
   2.20067285156E+03   2.18500000000E+03  CNA_5545_25 
   2.22098291016E+03   2.22365991211E+03  CNA_5821_1  
   2.22071630859E+03   2.22200000000E+03  CNA_5821_2  
   2.22050341797E+03   2.22250000000E+03  CNA_5821_3  
   2.22027563477E+03   2.22205004883E+03  CNA_5821_4  
   2.22012353516E+03   2.22450000000E+03  CNA_5821_5  
   2.21985400391E+03   2.22067993164E+03  CNA_5821_6  
   2.21925415039E+03   2.22030004883E+03  CNA_5821_7  
   2.21852221680E+03   2.22063989258E+03  CNA_5821_8  
   2.21788989258E+03   2.22032006836E+03  CNA_5821_9  
   2.21699804688E+03   2.22000000000E+03  CNA_5821_10 
   2.21649462891E+03   2.22010009766E+03  CNA_5821_11 
   2.21619116211E+03   2.22622998047E+03  CNA_5821_12 
   2.21610668945E+03   2.21980004883E+03  CNA_5821_13 
   2.21597656250E+03   2.21972998047E+03  CNA_5821_14 
   2.21558764648E+03   2.21802001953E+03  CNA_5821_15 
   2.21506225586E+03   2.21257006836E+03  CNA_5821_16 
   2.21495239258E+03   2.21057006836E+03  CNA_5821_17 
   2.21482055664E+03   2.21435009766E+03  CNA_5821_18 
   2.21396215820E+03   2.21164990234E+03  CNA_5821_19 
   2.21341210938E+03   2.21033007812E+03  CNA_5821_20 
   2.21306176758E+03   2.20961010742E+03  CNA_5821_21 
   2.21272753906E+03   2.20803002930E+03  CNA_5821_22 
   2.21260522461E+03   2.20613989258E+03  CNA_5821_23 
   2.21231835938E+03   2.20578002930E+03  CNA_5821_24 
   2.21295410156E+03   2.20892993164E+03  CNA_6381_1  
   2.21272607422E+03   2.20666992188E+03  CNA_6381_2  
   2.21245581055E+03   2.20531005859E+03  CNA_6381_3  
   2.21198779297E+03   2.20385009766E+03  CNA_6381_4  
   2.21147192383E+03   2.20194995117E+03  CNA_6381_5  
   2.21088574219E+03   2.19957006836E+03  CNA_6381_6  
   2.21016943359E+03   2.19837988281E+03  CNA_6381_7  
   2.20950268555E+03   2.19707006836E+03  CNA_6381_8  
   2.20893041992E+03   2.19632006836E+03  CNA_6381_9  
   2.20810498047E+03   2.19623999023E+03  CNA_6381_10 
   2.20768530273E+03   2.19579003906E+03  CNA_6381_11 
   2.20661035156E+03   2.19417993164E+03  CNA_6381_12 
   2.20609936523E+03   2.19314990234E+03  CNA_6381_13 
   2.20379394531E+03   2.19036010742E+03  CNA_6381_14 
   2.20341333008E+03   2.18836010742E+03  CNA_6381_15 
   2.20293164062E+03   2.18962988281E+03  CNA_6381_16 
   2.20245727539E+03   2.18789990234E+03  CNA_6381_17 
   2.20202441406E+03   2.18825000000E+03  CNA_6381_18 
   2.20110986328E+03   2.20192993164E+03  CNA_6381_19 
   2.20062255859E+03   2.18403002930E+03  CNA_6381_20 
   2.20032788086E+03   2.18336010742E+03  CNA_6381_21 
   2.19988183594E+03   2.18245996094E+03  CNA_6381_22 
   2.19940356445E+03   2.18145996094E+03  CNA_6381_23 
   2.19895898438E+03   2.18043994141E+03  CNA_6381_24 
   2.20984423828E+03   2.20647998047E+03  CNA_6402_1  
   2.20919604492E+03   2.20578002930E+03  CNA_6402_2  
   2.20862719727E+03   2.20494995117E+03  CNA_6402_3  
   2.20787817383E+03   2.20480004883E+03  CNA_6402_4  
   2.20737841797E+03   2.20450000000E+03  CNA_6402_5  
   2.20686816406E+03   2.20430004883E+03  CNA_6402_6  
   2.20630346680E+03   2.20454003906E+03  CNA_6402_7  
   2.20575024414E+03   2.20382006836E+03  CNA_6402_8  
   2.20531152344E+03   2.20240991211E+03  CNA_6402_9  
   2.20472485352E+03   2.20173999023E+03  CNA_6402_10 
   2.20399414062E+03   2.20071997070E+03  CNA_6402_11 
   2.20346704102E+03   2.20015991211E+03  CNA_6402_12 
   2.20307470703E+03   2.19975000000E+03  CNA_6402_13 
   2.20258544922E+03   2.19907006836E+03  CNA_6402_14 
   2.20211035156E+03   2.19416992188E+03  CNA_6402_15 
   2.20168676758E+03   2.19821997070E+03  CNA_6402_16 
   2.20124194336E+03   2.19621997070E+03  CNA_6402_17 
   2.20076562500E+03   2.19520996094E+03  CNA_6402_18 
   2.20025610352E+03   2.19630004883E+03  CNA_6402_19 
   2.19994946289E+03   2.19612011719E+03  CNA_6402_20 
   2.19953564453E+03   2.19443994141E+03  CNA_6402_21 
   2.19906250000E+03   2.19550000000E+03  CNA_6402_22 
   2.19862084961E+03   2.19481005859E+03  CNA_6402_23 
   2.21147290039E+03   2.20195996094E+03  CNA_6432_1  
   2.21121313477E+03   2.19969995117E+03  CNA_6432_2  
   2.21094042969E+03   2.19926000977E+03  CNA_6432_3  
   2.21048852539E+03   2.19837988281E+03  CNA_6432_4  
   2.21000122070E+03   2.19572998047E+03  CNA_6432_5  
   2.20945190430E+03   2.19490991211E+03  CNA_6432_6  
   2.20878881836E+03   2.19472998047E+03  CNA_6432_7  
   2.20814501953E+03   2.19341992188E+03  CNA_6432_8  
   2.20756298828E+03   2.19289990234E+03  CNA_6432_9  
   2.20683447266E+03   2.19289990234E+03  CNA_6432_10 
   2.20632153320E+03   2.19263989258E+03  CNA_6432_11 
   2.20527270508E+03   2.19376000977E+03  CNA_6432_12 
   2.20467236328E+03   2.19200000000E+03  CNA_6432_13 
   2.20194580078E+03   2.18580004883E+03  CNA_6432_14 
   2.20097753906E+03   2.18417993164E+03  CNA_6432_15 
   2.20009008789E+03   2.18085009766E+03  CNA_6432_16 
   2.19962133789E+03   2.17997998047E+03  CNA_6432_17 
   2.19912792969E+03   2.17919995117E+03  CNA_6432_18 
   2.19878784180E+03   2.17800000000E+03  CNA_6432_19 
