"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.20419165039E+03   2.18698999023E+03  CNA_2755_18 
   2.20376708984E+03   2.20084008789E+03  CNA_2755_19 
   2.20324096680E+03   2.18385009766E+03  CNA_2755_20 
   2.20277197266E+03   2.18177001953E+03  CNA_2755_21 
   2.20151171875E+03   2.19560009766E+03  CNA_2755_22 
   2.20105908203E+03   2.19457006836E+03  CNA_2755_23 
   2.21538720703E+03   2.22562988281E+03  CNA_2765_1  
   2.21533837891E+03   2.22681005859E+03  CNA_2765_2  
   2.21531127930E+03   2.22219995117E+03  CNA_2765_3  
   2.21560253906E+03   2.22391992188E+03  CNA_2765_4  
   2.21465283203E+03   2.22919995117E+03  CNA_2765_5  
   2.21324633789E+03   2.21478002930E+03  CNA_2765_6  
   2.21259448242E+03   2.21881005859E+03  CNA_2765_7  
   2.21256811523E+03   2.21789990234E+03  CNA_2765_8  
   2.21048144531E+03   2.21712988281E+03  CNA_2765_9  
   2.20943676758E+03   2.20781005859E+03  CNA_2765_10 
   2.20951269531E+03   2.20781005859E+03  CNA_2765_11 
   2.20676806641E+03   2.20573999023E+03  CNA_2765_12 
   2.20625854492E+03   2.20498999023E+03  CNA_2765_13 
   2.20479956055E+03   2.20180004883E+03  CNA_2765_14 
   2.20393212891E+03   2.20169995117E+03  CNA_2765_15 
   2.20388574219E+03   2.20100000000E+03  CNA_2765_16 
   2.20325463867E+03   2.20050000000E+03  CNA_2765_17 
   2.28214794922E+03   2.23325195312E+03  CNA_2788_1  
   2.28306103516E+03   2.23202197266E+03  CNA_2788_2  
   2.28206665039E+03   2.23126196289E+03  CNA_2788_3  
   2.28372534180E+03   2.23070190430E+03  CNA_2788_4  
   2.28255566406E+03   2.22955200195E+03  CNA_2788_5  
   2.28211865234E+03   2.22896191406E+03  CNA_2788_6  
   2.28250292969E+03   2.22857202148E+03  CNA_2788_7  
   2.28211108398E+03   2.22767211914E+03  CNA_2788_8  
   2.28273999023E+03   2.22713208008E+03  CNA_2788_9  
   2.28161938477E+03   2.22670190430E+03  CNA_2788_10 
   2.27882446289E+03   2.22655200195E+03  CNA_2788_11 
