DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE,UrbanClay,Urban
REPDA-EDO,507404.8431,2145929.969,-0.000158549,2005,2014,4558,253,361,7665,10950,-13.69863014,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,507374.9864,2147620.403,-0.000221969,2005,2014,4559,253,361,7665,10950,-19.17808219,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,504983.6804,2147681.053,-1.62E-03,2005,2014,4560,253,361,7665,10950,-139.7260274,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,507550.6285,2146022.235,-9.45E-04,2005,2014,4561,253,361,7665,10950,-81.67123288,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,510759.9853,2143933.86,-0.007229833,2005,2014,4562,253,361,7665,10950,-624.6575342,15,31,Chimalhuac?ín,15031,0,2015
REPDA-EDO,507988.6835,2144700.804,-9.05E-03,2005,2014,4563,253,361,7665,10950,-782.3342466,15,31,Chimalhuac?ín,15031,0,2015
REPDA-EDO,511780.4856,2144518.468,-0.005707763,2005,2014,4564,253,361,7665,10950,-493.1506849,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,507317.1241,2146483.17,-0.000182712,2005,2014,4565,253,361,7665,10950,-15.78630137,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,506093.4149,2143009.623,-0.003519787,2005,2014,4566,253,361,7665,10950,-304.109589,15,70,La Paz,15070,0,1993
REPDA-EDO,506413.0871,2146359.884,-0.000361714,2005,2014,4567,253,361,7665,10950,-31.25205479,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,506237.7192,2147466.296,-0.000472983,2005,2014,4568,253,361,7665,10950,-40.86575342,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,505975.84,2145714.291,-0.000471842,2005,2014,4569,253,361,7665,10950,-40.76712329,15,31,Chimalhuac?ín,15031,0,2015
REPDA-EDO,507200.0754,2147466.655,-0.000211219,2005,2014,4570,253,361,7665,10950,-18.24931507,15,31,Chimalhuac?ín,15031,0,1993
REPDA-EDO,509709.4902,2144763.119,-0.015791476,2005,2014,4571,253,361,7665,10950,-1364.383562,15,31,Chimalhuac?ín,15031,0,2015
REPDA-EDO,495101.9141,2162987.36,-0.011659151,2005,2014,4572,253,361,7665,10950,-1007.350685,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495451.6765,2163448.306,-0.002465753,2005,2014,4573,253,361,7665,10950,-213.0410959,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495305.9543,2163294.664,-0.017406393,2005,2014,4574,253,361,7665,10950,-1503.912329,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492099.3825,2159791.897,-0.005437595,2005,2014,4575,253,361,7665,10950,-469.8082192,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491344.2806,2159137.571,-5.79E-05,2005,2014,4576,253,361,7665,10950,-5.002739726,15,104,Tlalnepantla de Baz,15104,1,1980
REPDA-EDO,496238.6058,2164628.384,-0.003298516,2005,2014,4577,253,361,7665,10950,-284.9917808,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,496384.2729,2164600.692,-0.001431158,2005,2014,4578,253,361,7665,10950,-123.6520548,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495160.0264,2162381.847,-0.016489092,2005,2014,4579,253,361,7665,10950,-1424.657534,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495224.1515,2162461.744,-0.016489092,2005,2014,4580,253,361,7665,10950,-1424.657534,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491865.9387,2159115.814,-0.000142345,2005,2014,4581,253,361,7665,10950,-12.29863014,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,502123.2187,2169287.702,-0.09,2005,2014,4582,253,361,7665,10950,-7776,15,2,Acolman,15002,0,2015
REPDA-EDO,494811.0457,2164739.387,-0.00593861,2005,2014,4583,253,361,7665,10950,-513.0958904,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491370.044,2158163.235,-0.005260274,2005,2014,4584,253,361,7665,10950,-454.4876712,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491370.0587,2158193.971,-0.009863014,2005,2014,4585,253,361,7665,10950,-852.1643836,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491399.2037,2158193.957,-2.22E-02,2005,2014,4586,253,361,7665,10950,-1917.369863,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,496325.9569,2164370.185,-0.001106672,2005,2014,4587,253,361,7665,10950,-95.61643836,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494081.1353,2160006.289,-0.010136859,2005,2014,4588,253,361,7665,10950,-875.8246575,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492702.9418,2160563.112,-9.51E-05,2005,2014,4589,253,361,7665,10950,-8.219178082,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491807.8749,2159607.612,-0.009863014,2005,2014,4590,253,361,7665,10950,-852.1643836,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494664.5566,2161973.2,-0.005695079,2005,2014,4591,253,361,7665,10950,-492.0547945,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492245.0813,2159761.098,-0.000190259,2005,2014,4592,253,361,7665,10950,-16.43835616,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495437.1486,2163608.137,-0.000955321,2005,2014,4593,253,361,7665,10950,-82.53972603,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491046.4442,2157982.052,-0.003333333,2005,2014,4594,253,361,7665,10950,-288,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491749.1962,2158747.037,-3.93E-05,2005,2014,4595,253,361,7665,10950,-3.397260274,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494722.7715,2161758.032,-0.004280822,2005,2014,4596,253,361,7665,10950,-369.8630137,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494008.9581,2162050.245,-1.46E-05,2005,2014,4597,253,361,7665,10950,-1.265753425,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494008.9581,2162050.245,-1.46E-05,2005,2014,4598,253,361,7665,10950,-1.265753425,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492069.792,2158771.482,-2.67E-05,2005,2014,4599,253,361,7665,10950,-2.304109589,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491827.9729,2158940.637,-0.000368214,2005,2014,4600,253,361,7665,10950,-31.81369863,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495655.7571,2163970.767,-0.016669552,2005,2014,4601,253,361,7665,10950,-1440.249315,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495626.6215,2163970.774,-0.016669552,2005,2014,4602,253,361,7665,10950,-1440.249315,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495655.7571,2163970.767,-0.016669552,2005,2014,4603,253,361,7665,10950,-1440.249315,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495626.6215,2163970.774,-0.016669552,2005,2014,4604,253,361,7665,10950,-1440.249315,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,493323.4083,2159914.346,-5.33E-03,2005,2014,4605,253,361,7665,10950,-460.2739726,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491312.6667,2160059.66,-0.000326516,2005,2014,4606,253,361,7665,10950,-28.2109589,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492041.0978,2159791.923,-3.49E-03,2005,2014,4607,253,361,7665,10950,-301.369863,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491691.389,2159792.08,-1.17E-02,2005,2014,4608,253,361,7665,10950,-1015.186301,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491691.389,2159792.08,0.00E+00,2005,2014,4609,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,493061.046,2159699.295,-5.79E-05,2005,2014,4610,253,361,7665,10950,-5,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491953.109,2158531.795,-5.71E-06,2005,2014,4611,253,361,7665,10950,-0.493150685,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491866.1326,2159546.114,-0.000416223,2005,2014,4612,253,361,7665,10950,-35.96164384,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492244.6061,2158654.61,-9.37E-05,2005,2014,4613,253,361,7665,10950,-8.098630137,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494664.4931,2161758.049,-0.000287418,2005,2014,4614,253,361,7665,10950,-24.83287671,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492536.3151,2159299.939,-0.008,2005,2014,4615,253,361,7665,10950,-691.2,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492915.4659,2160037.445,-0.00027337,2005,2014,4616,253,361,7665,10950,-23.61917808,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491691.0778,2159115.893,-0.0000625,2005,2014,4617,253,361,7665,10950,-5.4,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,501365.9349,2169072.475,-0.007630644,2005,2014,4618,253,361,7665,10950,-659.2876712,15,33,Ecatepec de Morelos,15033,0,2015
REPDA-EDO,494140.1472,2162249.985,-6.34E-05,2005,2014,4619,253,361,7665,10950,-5.479452055,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494198.4141,2162219.231,-6.34E-05,2005,2014,4620,253,361,7665,10950,-5.479452055,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,496468.2599,2147004.517,-2.25E-03,2005,2014,4621,253,361,7665,10950,-194.3178082,15,58,Nezahualc??yotl,15058,1,1980
REPDA-EDO,496439.0969,2147004.523,-0.002121544,2005,2014,4622,253,361,7665,10950,-183.3013699,15,58,Nezahualc??yotl,15058,1,1980
REPDA-EDO,494664.4931,2161758.049,-9.00E-05,2005,2014,4623,253,361,7665,10950,-7.775342466,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492128.5383,2159822.62,-1.82E-05,2005,2014,4624,253,361,7665,10950,-1.57260274,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495771.7823,2161757.756,-0.011098427,2005,2014,4625,253,361,7665,10950,-958.9041096,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495539.1085,2163540.492,-0.00158549,2005,2014,4626,253,361,7665,10950,-136.9863014,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494722.2197,2159867.78,-7.61E-05,2005,2014,4627,253,361,7665,10950,-6.575342466,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495804.1561,2163140.862,-0.004756469,2005,2014,4628,253,361,7665,10950,-410.9589041,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494687.7656,2161625.878,-5.55E-04,2005,2014,4629,253,361,7665,10950,-47.94520548,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495850.7858,2163186.955,-1.05E-02,2005,2014,4630,253,361,7665,10950,-904.109589,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491294.5855,2158824.09,-0.004756469,2005,2014,4631,253,361,7665,10950,-410.9589041,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,501686.3175,2169256.919,-0.01109589,2005,2014,4632,253,361,7665,10950,-958.6849315,15,33,Ecatepec de Morelos,15033,0,2015
REPDA-EDO,494139.7284,2160959.08,-5.07E-03,2005,2014,4633,253,361,7665,10950,-438.3561644,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492682.2179,2159760.916,-5.00E-04,2005,2014,4634,253,361,7665,10950,-43.23013699,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494839.1527,2161143.282,-0.006840056,2005,2014,4635,253,361,7665,10950,-590.9808219,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494605.9211,2160774.52,-0.020611365,2005,2014,4636,253,361,7665,10950,-1780.821918,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,496908.8393,2165445.833,-4.17E-04,2005,2014,4637,253,361,7665,10950,-36,15,33,Ecatepec de Morelos,15033,0,2015
REPDA-EDO,492157.1601,2158623.912,-8.53E-05,2005,2014,4638,253,361,7665,10950,-7.369863014,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,502591.4176,2154442.357,-0.00125,2005,2014,4639,253,361,7665,10950,-108,15,99,Texcoco,15099,0,Rural
REPDA-EDO,491807.9447,2159761.291,-0.005030124,2005,2014,4640,253,361,7665,10950,-434.6027397,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491078.6088,2158194.113,-0.000282185,2005,2014,4641,253,361,7665,10950,-24.38082192,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,493760.5623,2159975.662,-0.051287671,2005,2014,4642,253,361,7665,10950,-4431.254795,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,493789.7361,2160067.859,-0.028328767,2005,2014,4643,253,361,7665,10950,-2447.605479,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,493877.1411,2160006.357,-0.005,2005,2014,4644,253,361,7665,10950,-432,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,493993.7909,2160252.205,0,2005,2014,4645,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494022.8919,2160129.252,-0.000456621,2005,2014,4646,253,361,7665,10950,-39.45205479,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491574.4465,2158993.004,-0.008200184,2005,2014,4647,253,361,7665,10950,-708.4958904,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,499967.8247,2156224.833,-2.28E-03,2005,2014,4648,253,361,7665,10950,-197.260274,15,11,Atenco,15011,0,Rural
REPDA-EDO,499938.6766,2156224.833,-0.002283105,2005,2014,4649,253,361,7665,10950,-197.260274,15,11,Atenco,15011,0,Rural
REPDA-EDO,491516.1158,2158900.824,-0.004946728,2005,2014,4650,253,361,7665,10950,-427.3972603,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491486.9864,2158931.574,0,2005,2014,4651,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,495626.3018,2162649.131,-0.002964517,2005,2014,4652,253,361,7665,10950,-256.1342466,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492390.5992,2159299.999,-0.005,2005,2014,4653,253,361,7665,10950,-432,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492915.2368,2159453.465,-1.90E-05,2005,2014,4654,253,361,7665,10950,-1.643835616,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491253.2406,2157702.255,-8.96E-05,2005,2014,4655,253,361,7665,10950,-7.74520548,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,512354.9693,2157427.786,-0.000237443,2005,2014,4656,253,361,7665,10950,-20.51506849,15,99,Texcoco,15099,0,1993
REPDA-EDO,496850.3753,2164308.614,-0.036805556,2005,2014,4657,253,361,7665,10950,-3180,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,496850.3699,2164277.878,0,2005,2014,4658,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,496850.3806,2164339.35,0,2005,2014,4659,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,496850.3859,2164370.086,0,2005,2014,4660,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,496850.7119,2166244.978,0,2005,2014,4661,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,0,1993
REPDA-EDO,496879.5156,2164339.345,0,2005,2014,4662,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492156.9466,2158132.141,-8.57E-05,2005,2014,4663,253,361,7665,10950,-7.408219178,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492740.4657,2159668.685,-1.03E-04,2005,2014,4664,253,361,7665,10950,-8.876712329,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,493265.0437,2159699.217,-3.10E-03,2005,2014,4665,253,361,7665,10950,-267.7753425,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,493265.0093,2159607.01,0,2005,2014,4666,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492186.7964,2159761.123,-0.017361111,2005,2014,4667,253,361,7665,10950,-1500,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494401.8309,2160436.488,-0.000453577,2005,2014,4668,253,361,7665,10950,-39.1890411,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492682.2553,2159853.123,-0.000412227,2005,2014,4669,253,361,7665,10950,-35.61643836,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491866.188,2159669.058,-0.003338122,2005,2014,4670,253,361,7665,10950,-288.4136986,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491924.3082,2159300.202,-1.66E-05,2005,2014,4671,253,361,7665,10950,-1.438356164,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,494285.7128,2161850.373,-7.08E-05,2005,2014,4672,253,361,7665,10950,-6.115068493,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,491224.05,2157610.062,-5.07E-05,2005,2014,4673,253,361,7665,10950,-4.383561644,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492915.4418,2159975.973,-0.001065195,2005,2014,4674,253,361,7665,10950,-92.03287671,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492886.2997,2159975.985,0,2005,2014,4675,253,361,7665,10950,0,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,497870.2923,2165937.47,-0.039863014,2005,2014,4676,253,361,7665,10950,-3444.164384,15,33,Ecatepec de Morelos,15033,0,2015
REPDA-EDO,497812.0423,2166060.421,-0.027533612,2005,2014,4677,253,361,7665,10950,-2378.90411,15,33,Ecatepec de Morelos,15033,0,2015
REPDA-EDO,497812.0423,2166060.421,-0.026071791,2005,2014,4678,253,361,7665,10950,-2252.60274,15,33,Ecatepec de Morelos,15033,0,2015
REPDA-EDO,497695.4824,2165814.548,-0.051369863,2005,2014,4679,253,361,7665,10950,-4438.356164,15,33,Ecatepec de Morelos,15033,0,2015
REPDA-EDO,498015.8673,2165138.319,-0.027524099,2005,2014,4680,253,361,7665,10950,-2378.082192,15,33,Ecatepec de Morelos,15033,0,2015
REPDA-EDO,492827.9301,2159760.857,-4.41E-04,2005,2014,4681,253,361,7665,10950,-38.10684932,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,490933.1,2158624.486,-2.15E-05,2005,2014,4682,253,361,7665,10950,-1.860273973,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,492186.2645,2158531.693,-2.28E-05,2005,2014,4683,253,361,7665,10950,-1.97260274,15,33,Ecatepec de Morelos,15033,1,1980
REPDA-EDO,475927.1268,2161158.634,-0.007229833,2005,2014,4684,253,361,7665,10950,-624.6575342,15,13,Atizap?ín de Zaragoza,15013,0,1993
REPDA-EDO,463213.4864,2142738.485,-0.003170979,2005,2014,4685,253,361,7665,10950,-273.9726027,15,37,Huixquilucan,15037,0,Rural
REPDA-EDO,471245.1725,2148932.593,-0.036,2005,2014,4686,253,361,7665,10950,-3110.4,15,57,Naucalpan de Ju?írez,15057,1,1970
REPDA-EDO,459735.9357,2139918.165,-0.003157661,2005,2014,4687,253,361,7665,10950,-272.8219178,15,37,Huixquilucan,15037,0,Rural
REPDA-EDO,513899.2442,2135314.77,-0.006506849,2005,2014,4688,253,361,7665,10950,-562.1917808,15,39,Ixtapaluca,15039,0,Rural
REPDA-EDO,514644.9495,2136990.421,-0.01130137,2005,2014,4689,253,361,7665,10950,-976.4383562,15,39,Ixtapaluca,15039,0,Rural
REPDA-EDO,514375.9283,2137712.482,-0.008219178,2005,2014,4690,253,361,7665,10950,-710.1369863,15,39,Ixtapaluca,15039,0,Rural
REPDA-EDO,514026.8304,2140140.29,-0.016654617,2005,2014,4691,253,361,7665,10950,-1438.958904,15,39,Ixtapaluca,15039,0,Rural
REPDA-EDO,512222.5365,2137787.741,-6.09E-03,2005,2014,4692,253,361,7665,10950,-526.0273973,15,39,Ixtapaluca,15039,0,Rural
REPDA-EDO,505395.0466,2137323.394,-1.02E-04,2005,2014,4693,253,361,7665,10950,-8.81369863,15,39,Ixtapaluca,15039,0,1993
REPDA-EDO,512224.4001,2135021.582,-8.82E-05,2005,2014,4694,253,361,7665,10950,-7.616438356,15,39,Ixtapaluca,15039,0,1993
REPDA-EDO,481728.2454,2134411.891,-0.001333333,2005,2014,4695,253,361,7665,10950,-115.2,9,3,Coyoac?ín,9003,1,1941
REPDA-EDO,511524.1212,2134867.449,-0.002316654,2005,2014,4696,253,361,7665,10950,-200.1589041,15,39,Ixtapaluca,15039,0,2015
REPDA-EDO,511582.4864,2134867.486,-0.004756469,2005,2014,4697,253,361,7665,10950,-410.9589041,15,39,Ixtapaluca,15039,0,2015
REPDA-EDO,511465.8919,2134652.266,-0.010844749,2005,2014,4698,253,361,7665,10950,-936.9863014,15,39,Ixtapaluca,15039,0,2015
REPDA-EDO,511932.8796,2134560.362,-0.008054795,2005,2014,4699,253,361,7665,10950,-695.9342466,15,39,Ixtapaluca,15039,0,2015
REPDA-EDO,507934.6231,2134957.729,-0.004946728,2005,2014,4700,253,361,7665,10950,-427.3972603,15,39,Ixtapaluca,15039,0,1993
REPDA-EDO,507934.6231,2134957.729,-0.049714612,2005,2014,4701,253,361,7665,10950,-4295.342466,15,39,Ixtapaluca,15039,0,1993
REPDA-EDO,515696.2786,2135977.039,-0.001775748,2005,2014,4702,253,361,7665,10950,-153.4246575,15,39,Ixtapaluca,15039,0,2015
REPDA-EDO,515491.7765,2136253.48,-0.001157407,2005,2014,4703,253,361,7665,10950,-100,15,39,Ixtapaluca,15039,0,2015
REPDA-EDO,513271.0509,2140370.235,-1.65E-02,2005,2014,4704,253,361,7665,10950,-1426.328767,15,39,Ixtapaluca,15039,0,Rural
REPDA-EDO,513244.6838,2136528.317,-0.015854896,2005,2014,4705,253,361,7665,10950,-1369.863014,15,39,Ixtapaluca,15039,0,Rural
REPDA-EDO,513098.7175,2136620.417,-0.015983828,2005,2014,4706,253,361,7665,10950,-1381.00274,15,39,Ixtapaluca,15039,0,2003
REPDA-EDO,513041.0425,2135667.587,-0.015983828,2005,2014,4707,253,361,7665,10950,-1381.00274,15,39,Ixtapaluca,15039,0,2015
REPDA-EDO,512921.0094,2140308.511,-0.015983828,2005,2014,4708,253,361,7665,10950,-1381.00274,15,39,Ixtapaluca,15039,0,Rural
