DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE
REDPDA-EDO,471970.3629015130,2165221.5439337700,-0.00063419583967529100,2005,2014,4389,253,361,7665,10950,-54.7945205479,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,473279.0071694940,2163621.2650975000,-0.00009094368340943680,2005,2014,4390,253,361,7665,10950,-7.8575342466,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,472929.4628026200,2163683.2607858700,-0.00008247716894977160,2005,2014,4391,253,361,7665,10950,-7.1260273973,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,473106.5822662400,2165219.8057257600,-0.00057870370370370300,2005,2014,4392,253,361,7665,10950,-50.0000000000,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,474531.0012429860,2163004.7236098700,-0.00008133561643835610,2005,2014,4393,253,361,7665,10950,-7.0273972603,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,473685.7917012790,2162852.2604793100,-0.00015293632673769600,2005,2014,4394,253,361,7665,10950,-13.2136986301,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,472378.1420182850,2165159.4393045300,-0.00334227549467275000,2005,2014,4395,253,361,7665,10950,-288.7726027397,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,476223.6133998540,2165000.2537405700,-0.00650684931506849000,2005,2014,4396,253,361,7665,10950,-562.1917808219,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,474559.7035949950,2162697.3215878400,-0.00020104008117706700,2005,2014,4397,253,361,7665,10950,-17.3698630137,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,472869.1021449300,2162300.2237737300,-0.00072130263825469300,2005,2014,4398,253,361,7665,10950,-62.3205479452,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,491165.9084988210,2157917.4478742600,-0.00006497336377473360,2005,2014,4399,253,361,7665,10950,-5.6136986301,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,474909.9589208930,2163127.1351262700,-0.00071546803652968000,2005,2014,4400,253,361,7665,10950,-61.8164383562,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,473747.8857948000,2165464.7462960600,-0.00800000000000000000,2005,2014,4401,253,361,7665,10950,-691.2000000000,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,518652.0799743470,2127650.6353430000,-0.00116470065956367000,2005,2014,4402,253,361,7665,10950,-100.6301369863,15,025,Chalco,15025
REDPDA-EDO,519236.2885842800,2127343.8927807700,-0.00072932521562658500,2005,2014,4403,253,361,7665,10950,-63.0136986301,15,025,Chalco,15025
REDPDA-EDO,511412.0182766660,2127490.9920859100,-0.00082445459157787900,2005,2014,4404,253,361,7665,10950,-71.2328767123,15,025,Chalco,15025
REDPDA-EDO,507559.6733112060,2124323.3064531100,-0.00313283231861998000,2005,2014,4405,253,361,7665,10950,-270.6767123288,15,025,Chalco,15025
REDPDA-EDO,510243.6027887620,2128627.4865487700,-0.00008333333333333330,2005,2014,4406,253,361,7665,10950,-7.2000000000,15,025,Chalco,15025
REDPDA-EDO,510155.9050404770,2128842.5813941200,-0.00025000000000000000,2005,2014,4407,253,361,7665,10950,-21.6000000000,15,025,Chalco,15025
REDPDA-EDO,511264.3729783860,2130195.5685669600,-0.00037500000000000000,2005,2014,4408,253,361,7665,10950,-32.4000000000,15,025,Chalco,15025
REDPDA-EDO,513188.4666309520,2133577.7090257100,-0.01055936073059360000,2005,2014,4409,253,361,7665,10950,-912.3287671233,15,025,Chalco,15025
REDPDA-EDO,519381.4457508340,2128112.4198968900,-0.00190258751902587000,2005,2014,4410,253,361,7665,10950,-164.3835616438,15,025,Chalco,15025
REDPDA-EDO,510125.9602424300,2130194.8993408900,-0.00011821410451547400,2005,2014,4411,253,361,7665,10950,-10.2136986301,15,025,Chalco,15025
REDPDA-EDO,510155.1503088730,2130194.9156133600,-0.00438356164383561000,2005,2014,4412,253,361,7665,10950,-378.7397260274,15,025,Chalco,15025
REDPDA-EDO,511061.0322635660,2128566.4950665500,-0.00285388127853881000,2005,2014,4413,253,361,7665,10950,-246.5753424658,15,025,Chalco,15025
REDPDA-EDO,511031.8395862770,2128566.4773580400,-0.00091666666666666600,2005,2014,4414,253,361,7665,10950,-79.2000000000,15,025,Chalco,15025
REDPDA-EDO,511002.6469091930,2128566.4596961800,-0.00570776255707762000,2005,2014,4415,253,361,7665,10950,-493.1506849315,15,025,Chalco,15025
REDPDA-EDO,513810.7707931140,2121130.5572880000,-0.00290249238964992000,2005,2014,4416,253,361,7665,10950,-250.7753424658,15,089,Tenango del Aire,15089
REDPDA-EDO,513781.5199060150,2121192.0045428500,-0.00290249238964992000,2005,2014,4417,253,361,7665,10950,-250.7753424658,15,083,Temamatla,15083
REDPDA-EDO,513547.9979915920,2121038.1567837600,-0.00290249238964992000,2005,2014,4418,253,361,7665,10950,-250.7753424658,15,089,Tenango del Aire,15089
REDPDA-EDO,513489.4072073030,2121283.9907264800,-0.00290249238964992000,2005,2014,4419,253,361,7665,10950,-250.7753424658,15,083,Temamatla,15083
REDPDA-EDO,516343.5322525810,2130107.2147890500,-0.00989345509893455000,2005,2014,4420,253,361,7665,10950,-854.7945205479,15,025,Chalco,15025
REDPDA-EDO,513810.7707931140,2121130.5572880000,-0.00137852771435819000,2005,2014,4421,253,361,7665,10950,-119.1047945205,15,089,Tenango del Aire,15089
REDPDA-EDO,513781.5199060150,2121192.0045428500,-0.00137852771435819000,2005,2014,4422,253,361,7665,10950,-119.1047945205,15,083,Temamatla,15083
REDPDA-EDO,513547.9979915920,2121038.1567837600,-0.00137852771435819000,2005,2014,4423,253,361,7665,10950,-119.1047945205,15,089,Tenango del Aire,15089
REDPDA-EDO,513489.4072073030,2121283.9907264800,-0.00137852771435819000,2005,2014,4424,253,361,7665,10950,-119.1047945205,15,083,Temamatla,15083
REDPDA-EDO,506535.2292773730,2131176.7701998400,-0.04122272957889390000,2005,2014,4425,253,361,7665,10950,-3561.6438356164,15,122,Valle de Chalco Solidaridad,15122
REDPDA-EDO,506389.2652682900,2131238.1880328100,-0.02536783358701160000,2005,2014,4426,253,361,7665,10950,-2191.7808219178,15,122,Valle de Chalco Solidaridad,15122
REDPDA-EDO,506243.2916697170,2131330.3419370400,-0.00399543378995433000,2005,2014,4427,253,361,7665,10950,-345.2054794521,15,122,Valle de Chalco Solidaridad,15122
REDPDA-EDO,512399.4732642510,2135052.4357609600,-0.01011542364282090000,2005,2014,4428,253,361,7665,10950,-873.9726027397,15,039,Ixtapaluca,15039
REDPDA-EDO,509423.9641842170,2132960.6662303800,-0.05000000000000000000,2005,2014,4429,253,361,7665,10950,-4320.0000000000,15,039,Ixtapaluca,15039
REDPDA-EDO,511353.6294791730,2127490.9556112200,-0.01109842719431760000,2005,2014,4430,253,361,7665,10950,-958.9041095890,15,025,Chalco,15025
REDPDA-EDO,514329.5497004000,2129921.1090563500,-0.00570776255707762000,2005,2014,4431,253,361,7665,10950,-493.1506849315,15,025,Chalco,15025
REDPDA-EDO,510827.3629159560,2128781.4986372900,-0.00570776255707762000,2005,2014,4432,253,361,7665,10950,-493.1506849315,15,025,Chalco,15025
REDPDA-EDO,514856.8337583620,2127647.1485677200,-0.00380517503805175000,2005,2014,4433,253,361,7665,10950,-328.7671232877,15,022,Cocotitl?ín,15022
REDPDA-EDO,513105.1391055220,2127707.2748407300,-0.00380517503805175000,2005,2014,4434,253,361,7665,10950,-328.7671232877,15,025,Chalco,15025
REDPDA-EDO,514769.1267213900,2127800.7516701200,-0.00133181126331811000,2005,2014,4435,253,361,7665,10950,-115.0684931507,15,022,Cocotitl?ín,15022
REDPDA-EDO,514827.6395762900,2127647.1248017100,-0.00380517503805175000,2005,2014,4436,253,361,7665,10950,-328.7671232877,15,022,Cocotitl?ín,15022
REDPDA-EDO,502302.0543348710,2137783.7597094100,-0.00038051750380517500,2005,2014,4437,253,361,7665,10950,-32.8767123288,09,007,Iztapalapa,09007
REDPDA-EDO,507413.2384342410,2125398.9613275000,-0.00475646879756468000,2005,2014,4438,253,361,7665,10950,-410.9589041096,15,025,Chalco,15025
REDPDA-EDO,508989.8696462330,2125491.8752235800,-0.00475646879756468000,2005,2014,4439,253,361,7665,10950,-410.9589041096,15,025,Chalco,15025
REDPDA-EDO,515855.3777295520,2130884.3780480400,-0.00953767123287671000,2005,2014,4440,253,361,7665,10950,-824.0547945205,15,025,Chalco,15025
REDPDA-EDO,516161.4967762760,2131296.4961445200,-0.00953767123287671000,2005,2014,4441,253,361,7665,10950,-824.0547945205,15,025,Chalco,15025
REDPDA-EDO,515219.2756299930,2130622.5878791900,-0.00953767123287671000,2005,2014,4442,253,361,7665,10950,-824.0547945205,15,025,Chalco,15025
REDPDA-EDO,513977.2563921730,2132533.3076710100,-0.01331811263318110000,2005,2014,4443,253,361,7665,10950,-1150.6849315068,15,025,Chalco,15025
REDPDA-EDO,513220.6886670840,2129397.7766425100,-0.01103500761035000000,2005,2014,4444,253,361,7665,10950,-953.4246575342,15,025,Chalco,15025
REDPDA-EDO,513187.1277509960,2135421.8117192100,-0.02539954337899540000,2005,2014,4445,253,361,7665,10950,-2194.5205479452,15,039,Ixtapaluca,15039
REDPDA-EDO,505222.5001736740,2128563.8819550400,-0.01617199391171990000,2005,2014,4446,253,361,7665,10950,-1397.2602739726,15,122,Valle de Chalco Solidaridad,15122
REDPDA-EDO,508433.2645642260,2129487.1334704900,-0.00780060882800608000,2005,2014,4447,253,361,7665,10950,-673.9726027397,15,025,Chalco,15025
REDPDA-EDO,515438.8946857790,2129799.0759447600,-0.00019964485032978100,2005,2014,4448,253,361,7665,10950,-17.2493150685,15,025,Chalco,15025
REDPDA-EDO,517775.3545938160,2128571.8076309700,-0.00824454591577879000,2005,2014,4449,253,361,7665,10950,-712.3287671233,15,025,Chalco,15025
REDPDA-EDO,515993.5189616370,2129799.5544958400,-0.00191314687975646000,2005,2014,4450,253,361,7665,10950,-165.2958904110,15,025,Chalco,15025
REDPDA-EDO,516022.7097159330,2129799.5801496000,-0.00173097412480974000,2005,2014,4451,253,361,7665,10950,-149.5561643836,15,025,Chalco,15025
REDPDA-EDO,515964.3282076390,2129799.5288887700,-0.00182207635717909000,2005,2014,4452,253,361,7665,10950,-157.4273972603,15,025,Chalco,15025
REDPDA-EDO,515935.1374539350,2129799.5033283800,-0.00045551116184677800,2005,2014,4453,253,361,7665,10950,-39.3561643836,15,025,Chalco,15025
REDPDA-EDO,512812.7013737440,2128413.9686829600,-0.00066504946727549400,2005,2014,4454,253,361,7665,10950,-57.4602739726,15,025,Chalco,15025
REDPDA-EDO,507705.2675653160,2125276.1435936700,-0.00122799340436326000,2005,2014,4455,253,361,7665,10950,-106.0986301370,15,025,Chalco,15025
REDPDA-EDO,507501.1732413660,2124569.1599049500,-0.00072396626078132900,2005,2014,4456,253,361,7665,10950,-62.5506849315,15,025,Chalco,15025
REDPDA-EDO,509602.1279586630,2127182.6001447100,-0.00003126585489599180,2005,2014,4457,253,361,7665,10950,-2.7013698630,15,025,Chalco,15025
REDPDA-EDO,509572.9976907660,2127059.6456121600,-0.00003126585489599180,2005,2014,4458,253,361,7665,10950,-2.7013698630,15,025,Chalco,15025
REDPDA-EDO,515090.2345927250,2127831.7495098000,-0.00066666666666666600,2005,2014,4459,253,361,7665,10950,-57.6000000000,15,025,Chalco,15025
REDPDA-EDO,514185.3696032390,2164775.0176458000,-0.00690588533739218000,2005,2014,4460,253,361,7665,10950,-596.6684931507,15,093,Tepetlaoxtoc,15093
REDPDA-EDO,509251.3365730360,2128073.7281615500,-0.00079274479959411400,2005,2014,4461,253,361,7665,10950,-68.4931506849,15,025,Chalco,15025
REDPDA-EDO,507850.0245584740,2128134.5394088700,-0.00615169964485032000,2005,2014,4462,253,361,7665,10950,-531.5068493151,15,122,Valle de Chalco Solidaridad,15122
REDPDA-EDO,504774.8020487200,2165446.2168831900,-0.01788432267884320000,2005,2014,4463,253,361,7665,10950,-1545.2054794521,15,011,Atenco,15011
REDPDA-EDO,511534.2195762330,2164656.3151110900,-0.01657572298325720000,2005,2014,4464,253,361,7665,10950,-1432.1424657534,15,028,Chiautla,15028
REDPDA-EDO,512242.3925997940,2164358.6468245300,-0.00149670218163368000,2005,2014,4465,253,361,7665,10950,-129.3150684932,15,028,Chiautla,15028
REDPDA-EDO,513139.2390682350,2161085.9062475200,-0.00190258751902587000,2005,2014,4466,253,361,7665,10950,-164.3835616438,15,028,Chiautla,15028
REDPDA-EDO,512495.6418071290,2164681.5497030900,-0.00014434297311009600,2005,2014,4467,253,361,7665,10950,-12.4712328767,15,028,Chiautla,15028
REDPDA-EDO,513079.2301761970,2163452.5279479800,-0.00007610350076103500,2005,2014,4468,253,361,7665,10950,-6.5753424658,15,028,Chiautla,15028
REDPDA-EDO,513401.0423973570,2161700.8179474500,-0.00190258751902587000,2005,2014,4469,253,361,7665,10950,-164.3835616438,15,028,Chiautla,15028
REDPDA-EDO,516582.2707681990,2156247.8639145100,-0.00054582064941653900,2005,2014,4470,253,361,7665,10950,-47.1589041096,15,099,Texcoco,15099
REDPDA-EDO,506378.5554496130,2161451.0519503600,-0.01000000000000000000,2005,2014,4471,253,361,7665,10950,-864.0000000000,15,011,Atenco,15011
REDPDA-EDO,512673.2980182870,2160655.2685443500,-0.00416666666666666000,2005,2014,4472,253,361,7665,10950,-360.0000000000,15,099,Texcoco,15099
REDPDA-EDO,506523.2998225800,2164063.6537255100,-0.00263013698630136000,2005,2014,4473,253,361,7665,10950,-227.2438356164,15,011,Atenco,15011
REDPDA-EDO,511271.0050097750,2166248.2719237000,-0.00003805175038051750,2005,2014,4474,253,361,7665,10950,-3.2876712329,15,028,Chiautla,15028
REDPDA-EDO,511099.1877442530,2161453.3568948700,-0.00077688990360223200,2005,2014,4475,253,361,7665,10950,-67.1232876712,15,030,Chiconcuac,15030
REDPDA-EDO,512962.8177423470,2163268.0275761700,-0.01479452054794520000,2005,2014,4476,253,361,7665,10950,-1278.2465753425,15,028,Chiautla,15028
REDPDA-EDO,513837.3965557750,2162653.9631992700,-0.00057077625570776200,2005,2014,4477,253,361,7665,10950,-49.3150684932,15,028,Chiautla,15028
REDPDA-EDO,513487.6967242190,2162715.1683095900,-0.00164890918315575000,2005,2014,4478,253,361,7665,10950,-142.4657534247,15,028,Chiautla,15028
REDPDA-EDO,512613.9124020880,2162222.7568378600,-0.00038051750380517500,2005,2014,4479,253,361,7665,10950,-32.8767123288,15,028,Chiautla,15028
REDPDA-EDO,513518.0170644750,2161147.6596933100,-0.01331811263318110000,2005,2014,4480,253,361,7665,10950,-1150.6849315068,15,028,Chiautla,15028
REDPDA-EDO,514304.9016644880,2161025.3268176000,-0.01084474885844740000,2005,2014,4481,253,361,7665,10950,-936.9863013699,15,099,Texcoco,15099
REDPDA-EDO,510164.7958180770,2164833.7528269400,-0.01643835616438350000,2005,2014,4482,253,361,7665,10950,-1420.2739726027,15,028,Chiautla,15028
REDPDA-EDO,505210.4951585060,2169903.0623359700,-0.01293759512937590000,2005,2014,4483,253,361,7665,10950,-1117.8082191781,15,002,Acolman,15002
REDPDA-EDO,506961.2296783640,2161758.6277790800,-0.00171232876712328000,2005,2014,4484,253,361,7665,10950,-147.9452054795,15,011,Atenco,15011
REDPDA-EDO,502589.2047970810,2169595.1253505000,-0.01783675799086750000,2005,2014,4485,253,361,7665,10950,-1541.0958904110,15,002,Acolman,15002
REDPDA-EDO,505502.4674791980,2167597.9459571800,-0.00342465753424657000,2005,2014,4486,253,361,7665,10950,-295.8904109589,15,100,Tezoyuca,15100
REDPDA-EDO,510456.8569228220,2163604.4832382400,-0.00941780821917808000,2005,2014,4487,253,361,7665,10950,-813.6986301370,15,030,Chiconcuac,15030
REDPDA-EDO,513080.6891874070,2161454.6940499400,-0.00065753424657534200,2005,2014,4488,253,361,7665,10950,-56.8109589041,15,028,Chiautla,15028
REDPDA-EDO,511331.9165591990,2162068.2202716800,-0.00076103500761035000,2005,2014,4489,253,361,7665,10950,-65.7534246575,15,028,Chiautla,15028
REDPDA-EDO,511681.8619170100,2161638.1426851800,-0.00019850329781836600,2005,2014,4490,253,361,7665,10950,-17.1506849315,15,028,Chiautla,15028
REDPDA-EDO,511445.6435860340,2148203.4279234900,-0.01664764079147640000,2005,2014,4491,253,361,7665,10950,-1438.3561643836,15,029,Chicoloapan,15029
REDPDA-EDO,507696.8452387420,2145100.2366182200,-0.01426940639269400000,2005,2014,4492,253,361,7665,10950,-1232.8767123288,15,029,Chicoloapan,15029
REDPDA-EDO,510174.7187577330,2147314.4117134000,-0.00058885083713850800,2005,2014,4493,253,361,7665,10950,-50.8767123288,15,029,Chicoloapan,15029
REDPDA-EDO,509154.7307749980,2145930.7722030700,-0.01010045662100450000,2005,2014,4494,253,361,7665,10950,-872.6794520548,15,029,Chicoloapan,15029
REDPDA-EDO,507405.3227929340,2144762.0259167500,-0.03666831557584980000,2005,2014,4495,253,361,7665,10950,-3168.1424657534,15,029,Chicoloapan,15029
REDPDA-EDO,510641.6826183490,2146699.9727964500,-0.02222111237950270000,2005,2014,4496,253,361,7665,10950,-1919.9041095890,15,029,Chicoloapan,15029
REDPDA-EDO,510466.5763774570,2146915.0182483300,-0.03194590309487560000,2005,2014,4497,253,361,7665,10950,-2760.1260273973,15,029,Chicoloapan,15029
REDPDA-EDO,509358.8046510960,2146084.5538026200,-0.01408063800101470000,2005,2014,4498,253,361,7665,10950,-1216.5671232877,15,029,Chicoloapan,15029
REDPDA-EDO,508571.2157105440,2146391.5161517900,-0.02932131532217140000,2005,2014,4499,253,361,7665,10950,-2533.3616438356,15,029,Chicoloapan,15029
REDPDA-EDO,507550.9245164400,2145315.3223177500,-0.06069105149670210000,2005,2014,4500,253,361,7665,10950,-5243.7068493151,15,029,Chicoloapan,15029
REDPDA-EDO,509154.7307749980,2145930.7722030700,-0.03250811770674780000,2005,2014,4501,253,361,7665,10950,-2808.7013698630,15,029,Chicoloapan,15029
REDPDA-EDO,509504.1901469860,2146914.4854596600,-0.01666742770167420000,2005,2014,4502,253,361,7665,10950,-1440.0657534247,15,029,Chicoloapan,15029
REDPDA-EDO,511196.1527573710,2146116.3356005100,-0.00057077625570776200,2005,2014,4503,253,361,7665,10950,-49.3150684932,15,029,Chicoloapan,15029
REDPDA-EDO,509008.1236952130,2147498.2036579500,-0.00749999999999999000,2005,2014,4504,253,361,7665,10950,-648.0000000000,15,029,Chicoloapan,15029
REDPDA-EDO,508891.7474886730,2146944.9084579000,-0.00000951293759512938,2005,2014,4505,253,361,7665,10950,-0.8219178082,15,029,Chicoloapan,15029
REDPDA-EDO,508191.7058920180,2147221.1953754800,-0.00006944444444444440,2005,2014,4506,253,361,7665,10950,-6.0000000000,15,029,Chicoloapan,15029
REDPDA-EDO,508570.9819315380,2146883.2823054600,-0.00038051750380517500,2005,2014,4507,253,361,7665,10950,-32.8767123288,15,029,Chicoloapan,15029
REDPDA-EDO,510116.6349631030,2146884.0831824300,-0.00380517503805175000,2005,2014,4508,253,361,7665,10950,-328.7671232877,15,029,Chicoloapan,15029
REDPDA-EDO,512595.2132873400,2147315.9392530200,-0.00016438356164383500,2005,2014,4509,253,361,7665,10950,-14.2027397260,15,029,Chicoloapan,15029
REDPDA-EDO,512857.8299239580,2147100.9763220000,-0.03221917808219170000,2005,2014,4510,253,361,7665,10950,-2783.7369863014,15,029,Chicoloapan,15029
REDPDA-EDO,512769.7755486370,2147900.0356725200,-0.01438356164383560000,2005,2014,4511,253,361,7665,10950,-1242.7397260274,15,029,Chicoloapan,15029
REDPDA-EDO,513090.3084249100,2148238.3556517800,-0.05753424657534240000,2005,2014,4512,253,361,7665,10950,-4970.9589041096,15,029,Chicoloapan,15029
REDPDA-EDO,512711.8203616050,2147377.4919207100,-0.03452054794520540000,2005,2014,4513,253,361,7665,10950,-2982.5753424658,15,029,Chicoloapan,15029
REDPDA-EDO,512827.7272800500,2148422.5799031700,-0.05753424657534240000,2005,2014,4514,253,361,7665,10950,-4970.9589041096,15,029,Chicoloapan,15029
REDPDA-EDO,512146.2955677590,2147039.0125272500,-0.01902587519025870000,2005,2014,4515,253,361,7665,10950,-1643.8356164384,15,029,Chicoloapan,15029
REDPDA-EDO,511662.8843027900,2145962.9541200400,-0.04202863394216130000,2005,2014,4516,253,361,7665,10950,-3631.2739726027,15,029,Chicoloapan,15029
REDPDA-EDO,511633.6403116490,2146085.8768482100,-0.02269082952815820000,2005,2014,4517,253,361,7665,10950,-1960.4876712329,15,029,Chicoloapan,15029
REDPDA-EDO,511546.2842115500,2145870.6729861500,-0.00423607940131912000,2005,2014,4518,253,361,7665,10950,-365.9972602740,15,029,Chicoloapan,15029
REDPDA-EDO,510758.6667349590,2146146.8049193600,-0.00382125190258751000,2005,2014,4519,253,361,7665,10950,-330.1561643836,15,029,Chicoloapan,15029
REDPDA-EDO,511546.9720208810,2144794.9352336100,-0.01579147640791470000,2005,2014,4520,253,361,7665,10950,-1364.3835616438,15,029,Chicoloapan,15029
