DATASET,C,R,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,ODE,NOM_MUN,CODE
SACM,9,3,-0.000274537,1984,1985,224,1,2,0,31,-23.72,9,15,0,9015
SACM,3,10,-0.000544329,1984,1985,229,1,2,0,31,-47.03,15,58,0,15058
SACM,3,9,-0.000549769,1984,1985,230,1,2,0,31,-47.5,9,15,0,9015
SACM,7,4,-0.000372801,1984,1985,231,1,2,0,31,-32.21,15,58,0,15058
SACM,3,3,-6.89E-05,1984,1985,232,1,2,0,31,-5.95,15,58,0,15058
SACM,7,7,-0.000188773,1984,1985,233,1,2,0,31,-16.31,9,2,0,9002
SACM,8,7,-0.000606019,1984,1985,234,1,2,0,31,-52.36,15,33,0,15033
SACM,4,3,-0.000776042,1984,1985,235,1,2,0,31,-67.05,15,33,0,15033
SACM,4,4,-0.000449306,1984,1985,236,1,2,0,31,-38.82,15,58,0,15058
SACM,4,5,-0.000494213,1984,1985,241,1,2,0,31,-42.7,15,33,0,15033
SACM,5,3,-0.000102199,1984,1985,242,1,2,0,31,-8.83,15,33,0,15033
SACM,5,4,-0.001233912,1984,1985,243,1,2,0,31,-106.61,9,2,0,9002
SACM,5,5,-0.000785301,1984,1985,245,1,2,0,31,-67.85,15,33,0,15033
SACM,4,10,-0.000979745,1984,1985,246,1,2,0,31,-84.65,9,2,0,9002
SACM,8,3,-0.000425231,1984,1985,248,1,2,0,31,-36.74,9,2,0,9002
SACM,3,8,-6.98E-05,1984,1985,251,1,2,0,31,-6.03,9,2,0,9002
SACM,7,3,-0.000506944,1984,1985,253,1,2,0,31,-43.8,9,2,0,9002
SACM,8,4,-0.000109722,1984,1985,254,1,2,0,31,-9.48,9,2,0,9002
SACM,3,4,-0.000228356,1984,1985,259,1,2,0,31,-19.73,9,2,0,9002
SACM,7,8,-0.000112616,1984,1985,263,1,2,0,31,-9.73,9,15,0,9015
SACM,7,9,-0.000169907,1984,1985,266,1,2,0,31,-14.68,15,58,0,15058
SACM,9,4,-0.000648727,1984,1985,267,1,2,0,31,-56.05,9,15,0,9015
SACM,8,8,-0.000589468,1984,1985,268,1,2,0,31,-50.93,15,58,0,15058
SACM,8,9,-0.000451042,1984,1985,270,1,2,0,31,-38.97,9,15,0,9015
SACM,3,5,-0.0002625,1984,1985,275,1,2,0,31,-22.68,15,58,0,15058
SACM,8,7,-0.000348495,1984,1985,276,1,2,0,31,-30.11,15,58,0,15058
SACM,4,3,-0.000482523,1984,1985,279,1,2,0,31,-41.69,9,15,0,9015
SACM,4,4,-2.00E-05,1984,1985,280,1,2,0,31,-1.73,9,15,0,9015
SACM,4,5,-0.000461574,1984,1985,282,1,2,0,31,-39.88,15,58,0,15058
SACM,5,3,-0.00102963,1984,1985,285,1,2,0,31,-88.96,9,2,0,9002
SACM,5,4,-0.000496528,1984,1985,286,1,2,0,31,-42.9,15,33,0,15033
SACM,5,5,-0.000603241,1984,1985,288,1,2,0,31,-52.12,15,33,0,15033
SACM,4,10,-0.000319792,1984,1985,292,1,2,0,31,-27.63,9,2,0,9002
SACM,8,3,-0.000101389,1984,1985,293,1,2,0,31,-8.76,9,2,0,9002
SACM,3,8,-0.000148148,1984,1985,295,1,2,0,31,-12.8,9,2,0,9002
SACM,8,3,-0.000239699,1984,1985,296,1,2,0,31,-20.71,9,2,0,9002
SACM,3,8,-0.000565972,1984,1985,298,1,2,0,31,-48.9,9,2,0,9002
SACM,7,3,-0.001190394,1984,1985,300,1,2,0,31,-102.85,9,2,0,9002
SACM,9,3,-0.000247222,1984,1985,224,2,3,31,59,-21.36,9,15,0,9015
SACM,3,10,-0.000564352,1984,1985,229,2,3,31,59,-48.76,15,58,0,15058
SACM,3,9,-0.000527315,1984,1985,230,2,3,31,59,-45.56,9,15,0,9015
SACM,7,4,-0.000348611,1984,1985,231,2,3,31,59,-30.12,15,58,0,15058
SACM,3,3,-8.29E-05,1984,1985,232,2,3,31,59,-7.16,15,58,0,15058
SACM,7,7,-0.000189815,1984,1985,233,2,3,31,59,-16.4,9,2,0,9002
SACM,8,7,-0.000600347,1984,1985,234,2,3,31,59,-51.87,15,33,0,15033
SACM,4,3,-0.000777546,1984,1985,235,2,3,31,59,-67.18,15,33,0,15033
SACM,4,4,-0.000222454,1984,1985,236,2,3,31,59,-19.22,15,58,0,15058
SACM,4,5,-0.00057419,1984,1985,241,2,3,31,59,-49.61,15,33,0,15033
SACM,5,3,-0.000103935,1984,1985,242,2,3,31,59,-8.98,15,33,0,15033
SACM,5,4,-0.001267245,1984,1985,243,2,3,31,59,-109.49,9,2,0,9002
SACM,5,5,-0.000780556,1984,1985,245,2,3,31,59,-67.44,15,33,0,15033
SACM,4,10,-0.000995949,1984,1985,246,2,3,31,59,-86.05,9,2,0,9002
SACM,8,3,-0.000423611,1984,1985,248,2,3,31,59,-36.6,9,2,0,9002
SACM,3,8,-7.45E-05,1984,1985,251,2,3,31,59,-6.44,9,2,0,9002
SACM,7,3,-0.000477894,1984,1985,253,2,3,31,59,-41.29,9,2,0,9002
SACM,8,4,-0.000090625,1984,1985,254,2,3,31,59,-7.83,9,2,0,9002
SACM,3,4,-0.00025,1984,1985,259,2,3,31,59,-21.6,9,2,0,9002
SACM,7,8,-0.00010706,1984,1985,263,2,3,31,59,-9.25,9,15,0,9015
SACM,7,9,-0.000177546,1984,1985,266,2,3,31,59,-15.34,15,58,0,15058
SACM,9,4,-0.000678009,1984,1985,267,2,3,31,59,-58.58,9,15,0,9015
SACM,8,8,-0.000584722,1984,1985,268,2,3,31,59,-50.52,15,58,0,15058
SACM,8,9,-0.00043669,1984,1985,270,2,3,31,59,-37.73,9,15,0,9015
SACM,3,5,-0.000246875,1984,1985,275,2,3,31,59,-21.33,15,58,0,15058
SACM,8,7,-0.000619792,1984,1985,276,2,3,31,59,-53.55,15,58,0,15058
SACM,4,3,-0.000581944,1984,1985,279,2,3,31,59,-50.28,9,15,0,9015
SACM,4,4,-0.000460764,1984,1985,280,2,3,31,59,-39.81,9,15,0,9015
SACM,4,5,-0.000468634,1984,1985,282,2,3,31,59,-40.49,15,58,0,15058
SACM,5,3,-0.001036921,1984,1985,285,2,3,31,59,-89.59,9,2,0,9002
SACM,5,4,-0.000496991,1984,1985,286,2,3,31,59,-42.94,15,33,0,15033
SACM,5,5,-0.000532639,1984,1985,288,2,3,31,59,-46.02,15,33,0,15033
SACM,4,10,-0.000390046,1984,1985,292,2,3,31,59,-33.7,9,2,0,9002
SACM,8,3,-0.000103125,1984,1985,293,2,3,31,59,-8.91,9,2,0,9002
SACM,3,8,-0.000150694,1984,1985,295,2,3,31,59,-13.02,9,2,0,9002
SACM,8,3,-0.000216551,1984,1985,296,2,3,31,59,-18.71,9,2,0,9002
SACM,3,8,-0.000565972,1984,1985,298,2,3,31,59,-48.9,9,2,0,9002
SACM,7,3,-0.001194213,1984,1985,300,2,3,31,59,-103.18,9,2,0,9002
SACM,9,3,-0.000295255,1984,1985,224,3,4,59,90,-25.51,9,15,0,9015
SACM,3,10,-0.000532986,1984,1985,229,3,4,59,90,-46.05,15,58,0,15058
SACM,3,9,-0.000358449,1984,1985,230,3,4,59,90,-30.97,9,15,0,9015
SACM,7,4,-0.000336343,1984,1985,231,3,4,59,90,-29.06,15,58,0,15058
SACM,3,3,-7.26E-05,1984,1985,232,3,4,59,90,-6.27,15,58,0,15058
SACM,7,7,-0.000281481,1984,1985,233,3,4,59,90,-24.32,9,2,0,9002
SACM,8,7,-0.000567014,1984,1985,234,3,4,59,90,-48.99,15,33,0,15033
SACM,4,3,-0.000755208,1984,1985,235,3,4,59,90,-65.25,15,33,0,15033
SACM,4,4,-0.000265625,1984,1985,236,3,4,59,90,-22.95,15,58,0,15058
SACM,4,5,-0.000557407,1984,1985,241,3,4,59,90,-48.16,15,33,0,15033
SACM,5,3,-0.000135417,1984,1985,242,3,4,59,90,-11.7,15,33,0,15033
SACM,5,4,-0.001233912,1984,1985,243,3,4,59,90,-106.61,9,2,0,9002
SACM,5,5,-0.000754398,1984,1985,245,3,4,59,90,-65.18,15,33,0,15033
SACM,4,10,-0.00098669,1984,1985,246,3,4,59,90,-85.25,9,2,0,9002
SACM,8,3,-0.000454977,1984,1985,248,3,4,59,90,-39.31,9,2,0,9002
SACM,3,8,-9.53E-05,1984,1985,251,3,4,59,90,-8.23,9,2,0,9002
SACM,7,3,-0.000565509,1984,1985,253,3,4,59,90,-48.86,9,2,0,9002
SACM,8,4,-0.000101736,1984,1985,254,3,4,59,90,-8.79,9,2,0,9002
SACM,3,4,-0.000163542,1984,1985,259,3,4,59,90,-14.13,9,2,0,9002
SACM,7,8,-0.000107523,1984,1985,263,3,4,59,90,-9.29,9,15,0,9015
SACM,7,9,-0.000143403,1984,1985,266,3,4,59,90,-12.39,15,58,0,15058
SACM,9,4,-0.000613426,1984,1985,267,3,4,59,90,-53,9,15,0,9015
SACM,8,8,-0.000759954,1984,1985,268,3,4,59,90,-65.66,15,58,0,15058
SACM,8,9,-0.000433565,1984,1985,270,3,4,59,90,-37.46,9,15,0,9015
SACM,3,5,-0.000250579,1984,1985,275,3,4,59,90,-21.65,15,58,0,15058
SACM,8,7,-0.00065463,1984,1985,276,3,4,59,90,-56.56,15,58,0,15058
SACM,4,3,-0.000561806,1984,1985,279,3,4,59,90,-48.54,9,15,0,9015
SACM,4,4,-0.000301968,1984,1985,280,3,4,59,90,-26.09,9,15,0,9015
SACM,4,5,-0.000109491,1984,1985,282,3,4,59,90,-9.46,15,58,0,15058
SACM,5,3,-0.000886111,1984,1985,285,3,4,59,90,-76.56,9,2,0,9002
SACM,5,4,-0.000426042,1984,1985,286,3,4,59,90,-36.81,15,33,0,15033
SACM,5,5,-0.000528241,1984,1985,288,3,4,59,90,-45.64,15,33,0,15033
SACM,4,10,-0.000386111,1984,1985,292,3,4,59,90,-33.36,9,2,0,9002
SACM,8,3,-0.000103588,1984,1985,293,3,4,59,90,-8.95,9,2,0,9002
SACM,3,8,-0.000102199,1984,1985,295,3,4,59,90,-8.83,9,2,0,9002
SACM,8,3,-0.000228588,1984,1985,296,3,4,59,90,-19.75,9,2,0,9002
SACM,3,8,-0.000522685,1984,1985,298,3,4,59,90,-45.16,9,2,0,9002
SACM,7,3,-0.000787963,1984,1985,300,3,4,59,90,-68.08,9,2,0,9002
SACM,9,3,-0.000297569,1984,1985,224,4,5,90,120,-25.71,9,15,0,9015
SACM,3,10,-0.000565394,1984,1985,229,4,5,90,120,-48.85,15,58,0,15058
SACM,3,9,-0.000590741,1984,1985,230,4,5,90,120,-51.04,9,15,0,9015
SACM,7,4,-0.000337384,1984,1985,231,4,5,90,120,-29.15,15,58,0,15058
SACM,3,3,-6.98E-05,1984,1985,232,4,5,90,120,-6.03,15,58,0,15058
SACM,7,7,-0.000239352,1984,1985,233,4,5,90,120,-20.68,9,2,0,9002
SACM,8,7,-0.000593519,1984,1985,234,4,5,90,120,-51.28,15,33,0,15033
SACM,4,3,-0.000677546,1984,1985,235,4,5,90,120,-58.54,15,33,0,15033
SACM,4,4,-0.000247106,1984,1985,236,4,5,90,120,-21.35,15,58,0,15058
SACM,4,5,-0.00057419,1984,1985,241,4,5,90,120,-49.61,15,33,0,15033
SACM,5,3,-0.00013912,1984,1985,242,4,5,90,120,-12.02,15,33,0,15033
SACM,5,4,-0.00126331,1984,1985,243,4,5,90,120,-109.15,9,2,0,9002
SACM,5,5,-0.001513889,1984,1985,245,4,5,90,120,-130.8,15,33,0,15033
SACM,4,10,-0.001092477,1984,1985,246,4,5,90,120,-94.39,9,2,0,9002
SACM,8,3,-0.000456829,1984,1985,248,4,5,90,120,-39.47,9,2,0,9002
SACM,3,8,-0.000108912,1984,1985,251,4,5,90,120,-9.41,9,2,0,9002
SACM,7,3,-0.000571875,1984,1985,253,4,5,90,120,-49.41,9,2,0,9002
SACM,8,4,-0.000109144,1984,1985,254,4,5,90,120,-9.43,9,2,0,9002
SACM,3,4,-0.000196875,1984,1985,259,4,5,90,120,-17.01,9,2,0,9002
SACM,7,8,-0.000102199,1984,1985,263,4,5,90,120,-8.83,9,15,0,9015
SACM,7,9,-0.000177315,1984,1985,266,4,5,90,120,-15.32,15,58,0,15058
SACM,9,4,-0.000468519,1984,1985,267,4,5,90,120,-40.48,9,15,0,9015
SACM,8,8,-0.000723495,1984,1985,268,4,5,90,120,-62.51,15,58,0,15058
SACM,8,9,-0.000454167,1984,1985,270,4,5,90,120,-39.24,9,15,0,9015
SACM,3,5,-0.000250231,1984,1985,275,4,5,90,120,-21.62,15,58,0,15058
SACM,8,7,-0.000636458,1984,1985,276,4,5,90,120,-54.99,15,58,0,15058
SACM,4,3,-0.000590509,1984,1985,279,4,5,90,120,-51.02,9,15,0,9015
SACM,4,4,-0.000139352,1984,1985,280,4,5,90,120,-12.04,9,15,0,9015
SACM,4,5,-0.000394329,1984,1985,282,4,5,90,120,-34.07,15,58,0,15058
SACM,5,3,-0.001005671,1984,1985,285,4,5,90,120,-86.89,9,2,0,9002
SACM,5,4,-0.000479977,1984,1985,286,4,5,90,120,-41.47,15,33,0,15033
SACM,5,5,-0.000613773,1984,1985,288,4,5,90,120,-53.03,15,33,0,15033
SACM,4,10,-0.000327199,1984,1985,292,4,5,90,120,-28.27,9,2,0,9002
SACM,8,3,-0.000106944,1984,1985,293,4,5,90,120,-9.24,9,2,0,9002
SACM,3,8,-7.79E-05,1984,1985,295,4,5,90,120,-6.73,9,2,0,9002
SACM,8,3,-0.00030625,1984,1985,296,4,5,90,120,-26.46,9,2,0,9002
SACM,3,8,-0.000613773,1984,1985,298,4,5,90,120,-53.03,9,2,0,9002
SACM,7,3,-0.00075787,1984,1985,300,4,5,90,120,-65.48,9,2,0,9002
SACM,9,3,-0.000261343,1984,1985,224,5,6,120,151,-22.58,9,15,0,9015
SACM,3,10,-0.000562616,1984,1985,229,5,6,120,151,-48.61,15,58,0,15058
SACM,3,9,-0.000620833,1984,1985,230,5,6,120,151,-53.64,9,15,0,9015
SACM,7,4,-0.000344792,1984,1985,231,5,6,120,151,-29.79,15,58,0,15058
SACM,3,3,-7.23E-05,1984,1985,232,5,6,120,151,-6.25,15,58,0,15058
SACM,7,7,-0.000240046,1984,1985,233,5,6,120,151,-20.74,9,2,0,9002
SACM,8,7,-0.000658218,1984,1985,234,5,6,120,151,-56.87,15,33,0,15033
SACM,4,3,-0.000738426,1984,1985,235,5,6,120,151,-63.8,15,33,0,15033
SACM,4,4,-0.00025544,1984,1985,236,5,6,120,151,-22.07,15,58,0,15058
SACM,4,5,-0.000564352,1984,1985,241,5,6,120,151,-48.76,15,33,0,15033
SACM,5,3,-0.000136111,1984,1985,242,5,6,120,151,-11.76,15,33,0,15033
SACM,5,4,-0.001256944,1984,1985,243,5,6,120,151,-108.6,9,2,0,9002
SACM,5,5,-0.001491088,1984,1985,245,5,6,120,151,-128.83,15,33,0,15033
SACM,4,10,-0.000943056,1984,1985,246,5,6,120,151,-81.48,9,2,0,9002
SACM,8,3,-0.000458565,1984,1985,248,5,6,120,151,-39.62,9,2,0,9002
SACM,3,8,-0.000348958,1984,1985,251,5,6,120,151,-30.15,9,2,0,9002
SACM,7,3,-0.000537616,1984,1985,253,5,6,120,151,-46.45,9,2,0,9002
SACM,8,4,-0.000109722,1984,1985,254,5,6,120,151,-9.48,9,2,0,9002
SACM,3,4,-0.000209028,1984,1985,259,5,6,120,151,-18.06,9,2,0,9002
SACM,7,8,-7.89E-05,1984,1985,263,5,6,120,151,-6.82,9,15,0,9015
SACM,7,9,-0.000146181,1984,1985,266,5,6,120,151,-12.63,15,58,0,15058
SACM,9,4,-0.000610648,1984,1985,267,5,6,120,151,-52.76,9,15,0,9015
SACM,8,8,-0.000653588,1984,1985,268,5,6,120,151,-56.47,15,58,0,15058
SACM,8,9,-0.000470602,1984,1985,270,5,6,120,151,-40.66,9,15,0,9015
SACM,3,5,-0.000189815,1984,1985,275,5,6,120,151,-16.4,15,58,0,15058
SACM,8,7,-0.000489583,1984,1985,276,5,6,120,151,-42.3,15,58,0,15058
SACM,4,3,-0.000555671,1984,1985,279,5,6,120,151,-48.01,9,15,0,9015
SACM,4,4,-0.000402431,1984,1985,280,5,6,120,151,-34.77,9,15,0,9015
SACM,4,5,-0.000443634,1984,1985,282,5,6,120,151,-38.33,15,58,0,15058
SACM,5,3,-0.000937037,1984,1985,285,5,6,120,151,-80.96,9,2,0,9002
SACM,5,4,-0.000450463,1984,1985,286,5,6,120,151,-38.92,15,33,0,15033
SACM,5,5,-0.00061875,1984,1985,288,5,6,120,151,-53.46,15,33,0,15033
SACM,4,10,-0.000570023,1984,1985,292,5,6,120,151,-49.25,9,2,0,9002
SACM,8,3,-9.79E-05,1984,1985,293,5,6,120,151,-8.46,9,2,0,9002
SACM,3,8,-7.79E-05,1984,1985,295,5,6,120,151,-6.73,9,2,0,9002
SACM,8,3,-0.000282292,1984,1985,296,5,6,120,151,-24.39,9,2,0,9002
SACM,3,8,-0.000615625,1984,1985,298,5,6,120,151,-53.19,9,2,0,9002
SACM,7,3,-0.000450694,1984,1985,300,5,6,120,151,-38.94,9,2,0,9002
SACM,9,3,-0.000251736,1984,1985,224,6,7,151,181,-21.75,9,15,0,9015
SACM,3,10,-0.000564815,1984,1985,229,6,7,151,181,-48.8,15,58,0,15058
SACM,3,9,-0.000390972,1984,1985,230,6,7,151,181,-33.78,9,15,0,9015
SACM,7,4,-0.000200926,1984,1985,231,6,7,151,181,-17.36,15,58,0,15058
SACM,3,3,-7.28E-05,1984,1985,232,6,7,151,181,-6.29,15,58,0,15058
SACM,7,7,-0.000229745,1984,1985,233,6,7,151,181,-19.85,9,2,0,9002
SACM,8,7,-0.000649769,1984,1985,234,6,7,151,181,-56.14,15,33,0,15033
SACM,4,3,-0.000767245,1984,1985,235,6,7,151,181,-66.29,15,33,0,15033
SACM,4,4,-0.000163426,1984,1985,236,6,7,151,181,-14.12,15,58,0,15058
SACM,4,5,-0.000475,1984,1985,241,6,7,151,181,-41.04,15,33,0,15033
SACM,5,3,-0.00011169,1984,1985,242,6,7,151,181,-9.65,15,33,0,15033
SACM,5,4,-0.001232639,1984,1985,243,6,7,151,181,-106.5,9,2,0,9002
SACM,5,5,-0.001453125,1984,1985,245,6,7,151,181,-125.55,15,33,0,15033
SACM,4,10,-0.000229977,1984,1985,246,6,7,151,181,-19.87,9,2,0,9002
SACM,8,3,-0.000415856,1984,1985,248,6,7,151,181,-35.93,9,2,0,9002
SACM,3,8,-0.000366667,1984,1985,251,6,7,151,181,-31.68,9,2,0,9002
SACM,7,3,-0.000571875,1984,1985,253,6,7,151,181,-49.41,9,2,0,9002
SACM,8,4,-0.000107639,1984,1985,254,6,7,151,181,-9.3,9,2,0,9002
SACM,3,4,-0.000261343,1984,1985,259,6,7,151,181,-22.58,9,2,0,9002
SACM,7,8,-0.000118403,1984,1985,263,6,7,151,181,-10.23,9,15,0,9015
SACM,7,9,-0.000127199,1984,1985,266,6,7,151,181,-10.99,15,58,0,15058
SACM,9,4,-0.000466898,1984,1985,267,6,7,151,181,-40.34,9,15,0,9015
SACM,8,8,-0.000753125,1984,1985,268,6,7,151,181,-65.07,15,58,0,15058
SACM,8,9,-0.000443287,1984,1985,270,6,7,151,181,-38.3,9,15,0,9015
SACM,3,5,-0.000232523,1984,1985,275,6,7,151,181,-20.09,15,58,0,15058
SACM,8,7,-0.000397454,1984,1985,276,6,7,151,181,-34.34,15,58,0,15058
SACM,4,3,-0.000536227,1984,1985,279,6,7,151,181,-46.33,9,15,0,9015
SACM,4,4,-0.000439931,1984,1985,280,6,7,151,181,-38.01,9,15,0,9015
SACM,4,5,-0.00038206,1984,1985,282,6,7,151,181,-33.01,15,58,0,15058
SACM,5,3,-0.001040046,1984,1985,285,6,7,151,181,-89.86,9,2,0,9002
SACM,5,4,-0.000307176,1984,1985,286,6,7,151,181,-26.54,15,33,0,15033
SACM,5,5,-0.000591435,1984,1985,288,6,7,151,181,-51.1,15,33,0,15033
SACM,4,10,-0.000556944,1984,1985,292,6,7,151,181,-48.12,9,2,0,9002
SACM,8,3,-0.00033206,1984,1985,293,6,7,151,181,-28.69,9,2,0,9002
SACM,3,8,-5.47E-05,1984,1985,295,6,7,151,181,-4.73,9,2,0,9002
SACM,8,3,-0.000333218,1984,1985,296,6,7,151,181,-28.79,9,2,0,9002
SACM,3,8,-0.000557986,1984,1985,298,6,7,151,181,-48.21,9,2,0,9002
SACM,7,3,-0.000611574,1984,1985,300,6,7,151,181,-52.84,9,2,0,9002
SACM,9,3,-0.000146528,1984,1985,224,7,8,181,212,-12.66,9,15,0,9015
SACM,3,10,-0.000647454,1984,1985,229,7,8,181,212,-55.94,15,58,0,15058
SACM,3,9,-0.000606366,1984,1985,230,7,8,181,212,-52.39,9,15,0,9015
SACM,7,4,-0.000431481,1984,1985,231,7,8,181,212,-37.28,15,58,0,15058
SACM,3,3,-0.000090625,1984,1985,232,7,8,181,212,-7.83,15,58,0,15058
SACM,7,7,-0.000610417,1984,1985,233,7,8,181,212,-52.74,9,2,0,9002
SACM,8,7,-0.001028704,1984,1985,234,7,8,181,212,-88.88,15,33,0,15033
SACM,4,3,-0.000756019,1984,1985,235,7,8,181,212,-65.32,15,33,0,15033
SACM,4,4,-0.000197454,1984,1985,236,7,8,181,212,-17.06,15,58,0,15058
SACM,4,5,-0.00055463,1984,1985,241,7,8,181,212,-47.92,15,33,0,15033
SACM,5,3,-0.000110648,1984,1985,242,7,8,181,212,-9.56,15,33,0,15033
SACM,5,4,-0.001214699,1984,1985,243,7,8,181,212,-104.95,9,2,0,9002
SACM,5,5,-0.001436343,1984,1985,245,7,8,181,212,-124.1,15,33,0,15033
SACM,4,10,-0.000629282,1984,1985,246,7,8,181,212,-54.37,9,2,0,9002
SACM,8,3,-0.000330093,1984,1985,248,7,8,181,212,-28.52,9,2,0,9002
SACM,3,8,-0.000369676,1984,1985,251,7,8,181,212,-31.94,9,2,0,9002
SACM,7,3,-0.000441898,1984,1985,253,7,8,181,212,-38.18,9,2,0,9002
SACM,8,4,-0.000109028,1984,1985,254,7,8,181,212,-9.42,9,2,0,9002
SACM,3,4,-0.000219329,1984,1985,259,7,8,181,212,-18.95,9,2,0,9002
SACM,7,8,-4.90E-05,1984,1985,263,7,8,181,212,-4.23,9,15,0,9015
SACM,7,9,-0.000102546,1984,1985,266,7,8,181,212,-8.86,15,58,0,15058
SACM,9,4,-0.000530324,1984,1985,267,7,8,181,212,-45.82,9,15,0,9015
SACM,8,8,-0.000369444,1984,1985,268,7,8,181,212,-31.92,15,58,0,15058
SACM,8,9,-0.000381829,1984,1985,270,7,8,181,212,-32.99,9,15,0,9015
SACM,3,5,-0.000282755,1984,1985,275,7,8,181,212,-24.43,15,58,0,15058
SACM,8,7,-0.000487963,1984,1985,276,7,8,181,212,-42.16,15,58,0,15058
SACM,4,3,-0.000525231,1984,1985,279,7,8,181,212,-45.38,9,15,0,9015
SACM,4,4,-0.000507176,1984,1985,280,7,8,181,212,-43.82,9,15,0,9015
SACM,4,5,-0.000389583,1984,1985,282,7,8,181,212,-33.66,15,58,0,15058
SACM,5,3,-0.000925579,1984,1985,285,7,8,181,212,-79.97,9,2,0,9002
SACM,5,4,-0.000268519,1984,1985,286,7,8,181,212,-23.2,15,33,0,15033
SACM,5,5,-0.000593981,1984,1985,288,7,8,181,212,-51.32,15,33,0,15033
SACM,4,10,-0.000559144,1984,1985,292,7,8,181,212,-48.31,9,2,0,9002
SACM,8,3,-0.00029375,1984,1985,293,7,8,181,212,-25.38,9,2,0,9002
SACM,3,8,-7.92E-05,1984,1985,295,7,8,181,212,-6.84,9,2,0,9002
SACM,8,3,-0.000384606,1984,1985,296,7,8,181,212,-33.23,9,2,0,9002
SACM,3,8,-0.000619329,1984,1985,298,7,8,181,212,-53.51,9,2,0,9002
SACM,7,3,-0.000359722,1984,1985,300,7,8,181,212,-31.08,9,2,0,9002
SACM,9,3,-6.91E-05,1984,1985,224,8,9,212,243,-5.97,9,15,0,9015
SACM,3,10,-0.000591551,1984,1985,229,8,9,212,243,-51.11,15,58,0,15058
SACM,3,9,-0.000565509,1984,1985,230,8,9,212,243,-48.86,9,15,0,9015
SACM,7,4,-0.00047037,1984,1985,231,8,9,212,243,-40.64,15,58,0,15058
SACM,3,3,-8.85E-05,1984,1985,232,8,9,212,243,-7.65,15,58,0,15058
SACM,7,7,-0.000603472,1984,1985,233,8,9,212,243,-52.14,9,2,0,9002
SACM,8,7,-0.001053704,1984,1985,234,8,9,212,243,-91.04,15,33,0,15033
SACM,4,3,-0.000731944,1984,1985,235,8,9,212,243,-63.24,15,33,0,15033
SACM,4,4,-0.000175579,1984,1985,236,8,9,212,243,-15.17,15,58,0,15058
SACM,4,5,-0.000509259,1984,1985,241,8,9,212,243,-44,15,33,0,15033
SACM,5,3,-0.000122106,1984,1985,242,8,9,212,243,-10.55,15,33,0,15033
SACM,5,4,-0.001163542,1984,1985,243,8,9,212,243,-100.53,9,2,0,9002
SACM,5,5,-0.001390856,1984,1985,245,8,9,212,243,-120.17,15,33,0,15033
SACM,4,10,-0.000527778,1984,1985,246,8,9,212,243,-45.6,9,2,0,9002
SACM,8,3,-0.000333333,1984,1985,248,8,9,212,243,-28.8,9,2,0,9002
SACM,3,8,-0.000368519,1984,1985,251,8,9,212,243,-31.84,9,2,0,9002
SACM,7,3,-0.00056169,1984,1985,253,8,9,212,243,-48.53,9,2,0,9002
SACM,8,4,-0.000109722,1984,1985,254,8,9,212,243,-9.48,9,2,0,9002
SACM,3,4,-0.000199306,1984,1985,259,8,9,212,243,-17.22,9,2,0,9002
SACM,7,8,-9.92E-05,1984,1985,263,8,9,212,243,-8.57,9,15,0,9015
SACM,7,9,-0.000126273,1984,1985,266,8,9,212,243,-10.91,15,58,0,15058
SACM,9,4,-0.000509028,1984,1985,267,8,9,212,243,-43.98,9,15,0,9015
SACM,8,8,-2.66E-05,1984,1985,268,8,9,212,243,-2.3,15,58,0,15058
SACM,8,9,-0.000396991,1984,1985,270,8,9,212,243,-34.3,9,15,0,9015
SACM,3,5,-0.000237847,1984,1985,275,8,9,212,243,-20.55,15,58,0,15058
SACM,8,7,-0.000468056,1984,1985,276,8,9,212,243,-40.44,15,58,0,15058
SACM,4,3,-0.000524653,1984,1985,279,8,9,212,243,-45.33,9,15,0,9015
SACM,4,4,-0.000497685,1984,1985,280,8,9,212,243,-43,9,15,0,9015
SACM,4,5,-0.000354861,1984,1985,282,8,9,212,243,-30.66,15,58,0,15058
SACM,5,3,-0.000881944,1984,1985,285,8,9,212,243,-76.2,9,2,0,9002
SACM,5,4,-0.000392014,1984,1985,286,8,9,212,243,-33.87,15,33,0,15033
SACM,5,5,-0.000591435,1984,1985,288,8,9,212,243,-51.1,15,33,0,15033
SACM,4,10,-0.000530093,1984,1985,292,8,9,212,243,-45.8,9,2,0,9002
SACM,8,3,-0.000179977,1984,1985,293,8,9,212,243,-15.55,9,2,0,9002
SACM,3,8,-8.08E-05,1984,1985,295,8,9,212,243,-6.98,9,2,0,9002
SACM,8,3,-0.000351157,1984,1985,296,8,9,212,243,-30.34,9,2,0,9002
SACM,3,8,-0.000541898,1984,1985,298,8,9,212,243,-46.82,9,2,0,9002
SACM,7,3,-0.000802546,1984,1985,300,8,9,212,243,-69.34,9,2,0,9002
SACM,9,3,-0.000206366,1984,1985,224,9,10,243,273,-17.83,9,15,0,9015
SACM,3,10,-0.000636343,1984,1985,229,9,10,243,273,-54.98,15,58,0,15058
SACM,3,9,-0.000584606,1984,1985,230,9,10,243,273,-50.51,9,15,0,9015
SACM,7,4,-0.000470833,1984,1985,231,9,10,243,273,-40.68,15,58,0,15058
