DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE,UrbanClay
REDPDA-EDO,495451.7,2163448,-0.00247,2005,2014,4573,253,361,7665,10950,-213.041,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495306.0,2163295,-0.01741,2005,2014,4574,253,361,7665,10950,-1503.912,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492099.4,2159792,-0.00544,2005,2014,4575,253,361,7665,10950,-469.808,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491344.3,2159138,-0.00006,2005,2014,4576,253,361,7665,10950,-5.003,15,104,Tlalnepantla de Baz,15104,0
REDPDA-EDO,496238.6,2164628,-0.00330,2005,2014,4577,253,361,7665,10950,-284.992,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,496384.3,2164601,-0.00143,2005,2014,4578,253,361,7665,10950,-123.652,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495160.0,2162382,-0.01649,2005,2014,4579,253,361,7665,10950,-1424.658,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495224.2,2162462,-0.01649,2005,2014,4580,253,361,7665,10950,-1424.658,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491865.9,2159116,-0.00014,2005,2014,4581,253,361,7665,10950,-12.299,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,502123.2,2169288,-0.09000,2005,2014,4582,253,361,7665,10950,-7776.000,15,2,Acolman,15002,0
REDPDA-EDO,494811.0,2164739,-0.00594,2005,2014,4583,253,361,7665,10950,-513.096,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491370.0,2158163,-0.00526,2005,2014,4584,253,361,7665,10950,-454.488,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491370.1,2158194,-0.00986,2005,2014,4585,253,361,7665,10950,-852.164,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491399.2,2158194,-0.02219,2005,2014,4586,253,361,7665,10950,-1917.370,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,496326.0,2164370,-0.00111,2005,2014,4587,253,361,7665,10950,-95.616,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494081.1,2160006,-0.01014,2005,2014,4588,253,361,7665,10950,-875.825,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492702.9,2160563,-0.00010,2005,2014,4589,253,361,7665,10950,-8.219,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491807.9,2159608,-0.00986,2005,2014,4590,253,361,7665,10950,-852.164,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494664.6,2161973,-0.00570,2005,2014,4591,253,361,7665,10950,-492.055,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492245.1,2159761,-0.00019,2005,2014,4592,253,361,7665,10950,-16.438,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495437.1,2163608,-0.00096,2005,2014,4593,253,361,7665,10950,-82.540,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491046.4,2157982,-0.00333,2005,2014,4594,253,361,7665,10950,-288.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491749.2,2158747,-0.00004,2005,2014,4595,253,361,7665,10950,-3.397,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494722.8,2161758,-0.00428,2005,2014,4596,253,361,7665,10950,-369.863,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494009.0,2162050,-0.00001,2005,2014,4597,253,361,7665,10950,-1.266,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494009.0,2162050,-0.00001,2005,2014,4598,253,361,7665,10950,-1.266,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492069.8,2158771,-0.00003,2005,2014,4599,253,361,7665,10950,-2.304,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491828.0,2158941,-0.00037,2005,2014,4600,253,361,7665,10950,-31.814,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495655.8,2163971,-0.01667,2005,2014,4601,253,361,7665,10950,-1440.249,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495626.6,2163971,-0.01667,2005,2014,4602,253,361,7665,10950,-1440.249,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495655.8,2163971,-0.01667,2005,2014,4603,253,361,7665,10950,-1440.249,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495626.6,2163971,-0.01667,2005,2014,4604,253,361,7665,10950,-1440.249,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,493323.4,2159914,-0.00533,2005,2014,4605,253,361,7665,10950,-460.274,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491312.7,2160060,-0.00033,2005,2014,4606,253,361,7665,10950,-28.211,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492041.1,2159792,-0.00349,2005,2014,4607,253,361,7665,10950,-301.370,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491691.4,2159792,-0.01175,2005,2014,4608,253,361,7665,10950,-1015.186,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491691.4,2159792,0.00000,2005,2014,4609,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,493061.0,2159699,-0.00006,2005,2014,4610,253,361,7665,10950,-5.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491953.1,2158532,-0.00001,2005,2014,4611,253,361,7665,10950,-0.493,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491866.1,2159546,-0.00042,2005,2014,4612,253,361,7665,10950,-35.962,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492244.6,2158655,-0.00009,2005,2014,4613,253,361,7665,10950,-8.099,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494664.5,2161758,-0.00029,2005,2014,4614,253,361,7665,10950,-24.833,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492536.3,2159300,-0.00800,2005,2014,4615,253,361,7665,10950,-691.200,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492915.5,2160037,-0.00027,2005,2014,4616,253,361,7665,10950,-23.619,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491691.1,2159116,-0.00006,2005,2014,4617,253,361,7665,10950,-5.400,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,501365.9,2169072,-0.00763,2005,2014,4618,253,361,7665,10950,-659.288,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494140.1,2162250,-0.00006,2005,2014,4619,253,361,7665,10950,-5.479,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494198.4,2162219,-0.00006,2005,2014,4620,253,361,7665,10950,-5.479,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,496468.3,2147005,-0.00225,2005,2014,4621,253,361,7665,10950,-194.318,15,58,Nezahualc??yotl,15058,1
REDPDA-EDO,496439.1,2147005,-0.00212,2005,2014,4622,253,361,7665,10950,-183.301,15,58,Nezahualc??yotl,15058,1
REDPDA-EDO,494664.5,2161758,-0.00009,2005,2014,4623,253,361,7665,10950,-7.775,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492128.5,2159823,-0.00002,2005,2014,4624,253,361,7665,10950,-1.573,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495771.8,2161758,-0.01110,2005,2014,4625,253,361,7665,10950,-958.904,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495539.1,2163540,-0.00159,2005,2014,4626,253,361,7665,10950,-136.986,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494722.2,2159868,-0.00008,2005,2014,4627,253,361,7665,10950,-6.575,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495804.2,2163141,-0.00476,2005,2014,4628,253,361,7665,10950,-410.959,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494687.8,2161626,-0.00055,2005,2014,4629,253,361,7665,10950,-47.945,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495850.8,2163187,-0.01046,2005,2014,4630,253,361,7665,10950,-904.110,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491294.6,2158824,-0.00476,2005,2014,4631,253,361,7665,10950,-410.959,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,501686.3,2169257,-0.01110,2005,2014,4632,253,361,7665,10950,-958.685,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494139.7,2160959,-0.00507,2005,2014,4633,253,361,7665,10950,-438.356,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492682.2,2159761,-0.00050,2005,2014,4634,253,361,7665,10950,-43.230,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494839.2,2161143,-0.00684,2005,2014,4635,253,361,7665,10950,-590.981,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494605.9,2160775,-0.02061,2005,2014,4636,253,361,7665,10950,-1780.822,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,496908.8,2165446,-0.00042,2005,2014,4637,253,361,7665,10950,-36.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492157.2,2158624,-0.00009,2005,2014,4638,253,361,7665,10950,-7.370,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,502591.4,2154442,-0.00125,2005,2014,4639,253,361,7665,10950,-108.000,15,99,Texcoco,15099,0
REDPDA-EDO,491807.9,2159761,-0.00503,2005,2014,4640,253,361,7665,10950,-434.603,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491078.6,2158194,-0.00028,2005,2014,4641,253,361,7665,10950,-24.381,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,493760.6,2159976,-0.05129,2005,2014,4642,253,361,7665,10950,-4431.255,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,493789.7,2160068,-0.02833,2005,2014,4643,253,361,7665,10950,-2447.605,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,493877.1,2160006,-0.00500,2005,2014,4644,253,361,7665,10950,-432.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,493993.8,2160252,0.00000,2005,2014,4645,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494022.9,2160129,-0.00046,2005,2014,4646,253,361,7665,10950,-39.452,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491574.4,2158993,-0.00820,2005,2014,4647,253,361,7665,10950,-708.496,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,499967.8,2156225,-0.00228,2005,2014,4648,253,361,7665,10950,-197.260,15,11,Atenco,15011,0
REDPDA-EDO,499938.7,2156225,-0.00228,2005,2014,4649,253,361,7665,10950,-197.260,15,11,Atenco,15011,0
REDPDA-EDO,491516.1,2158901,-0.00495,2005,2014,4650,253,361,7665,10950,-427.397,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491487.0,2158932,0.00000,2005,2014,4651,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,495626.3,2162649,-0.00296,2005,2014,4652,253,361,7665,10950,-256.134,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492390.6,2159300,-0.00500,2005,2014,4653,253,361,7665,10950,-432.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492915.2,2159453,-0.00002,2005,2014,4654,253,361,7665,10950,-1.644,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491253.2,2157702,-0.00009,2005,2014,4655,253,361,7665,10950,-7.745,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,512355.0,2157428,-0.00024,2005,2014,4656,253,361,7665,10950,-20.515,15,99,Texcoco,15099,0
REDPDA-EDO,496850.4,2164309,-0.03681,2005,2014,4657,253,361,7665,10950,-3180.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,496850.4,2164278,0.00000,2005,2014,4658,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,496850.4,2164339,0.00000,2005,2014,4659,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,496850.4,2164370,0.00000,2005,2014,4660,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,496850.7,2166245,0.00000,2005,2014,4661,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,496879.5,2164339,0.00000,2005,2014,4662,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492156.9,2158132,-0.00009,2005,2014,4663,253,361,7665,10950,-7.408,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492740.5,2159669,-0.00010,2005,2014,4664,253,361,7665,10950,-8.877,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,493265.0,2159699,-0.00310,2005,2014,4665,253,361,7665,10950,-267.775,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,493265.0,2159607,0.00000,2005,2014,4666,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492186.8,2159761,-0.01736,2005,2014,4667,253,361,7665,10950,-1500.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494401.8,2160436,-0.00045,2005,2014,4668,253,361,7665,10950,-39.189,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492682.3,2159853,-0.00041,2005,2014,4669,253,361,7665,10950,-35.616,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491866.2,2159669,-0.00334,2005,2014,4670,253,361,7665,10950,-288.414,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491924.3,2159300,-0.00002,2005,2014,4671,253,361,7665,10950,-1.438,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,494285.7,2161850,-0.00007,2005,2014,4672,253,361,7665,10950,-6.115,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,491224.1,2157610,-0.00005,2005,2014,4673,253,361,7665,10950,-4.384,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492915.4,2159976,-0.00107,2005,2014,4674,253,361,7665,10950,-92.033,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492886.3,2159976,0.00000,2005,2014,4675,253,361,7665,10950,0.000,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,497870.3,2165937,-0.03986,2005,2014,4676,253,361,7665,10950,-3444.164,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,497812.0,2166060,-0.02753,2005,2014,4677,253,361,7665,10950,-2378.904,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,497812.0,2166060,-0.02607,2005,2014,4678,253,361,7665,10950,-2252.603,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,497695.5,2165815,-0.05137,2005,2014,4679,253,361,7665,10950,-4438.356,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,498015.9,2165138,-0.02752,2005,2014,4680,253,361,7665,10950,-2378.082,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492827.9,2159761,-0.00044,2005,2014,4681,253,361,7665,10950,-38.107,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,490933.1,2158624,-0.00002,2005,2014,4682,253,361,7665,10950,-1.860,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,492186.3,2158532,-0.00002,2005,2014,4683,253,361,7665,10950,-1.973,15,33,Ecatepec de Morelos,15033,0
REDPDA-EDO,475927.1,2161159,-0.00723,2005,2014,4684,253,361,7665,10950,-624.658,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,463213.5,2142738,-0.00317,2005,2014,4685,253,361,7665,10950,-273.973,15,37,Huixquilucan,15037,0
REDPDA-EDO,471245.2,2148933,-0.03600,2005,2014,4686,253,361,7665,10950,-3110.400,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,459735.9,2139918,-0.00316,2005,2014,4687,253,361,7665,10950,-272.822,15,37,Huixquilucan,15037,0
REDPDA-EDO,513899.2,2135315,-0.00651,2005,2014,4688,253,361,7665,10950,-562.192,15,39,Ixtapaluca,15039,0
REDPDA-EDO,514644.9,2136990,-0.01130,2005,2014,4689,253,361,7665,10950,-976.438,15,39,Ixtapaluca,15039,0
REDPDA-EDO,514375.9,2137712,-0.00822,2005,2014,4690,253,361,7665,10950,-710.137,15,39,Ixtapaluca,15039,0
REDPDA-EDO,514026.8,2140140,-0.01665,2005,2014,4691,253,361,7665,10950,-1438.959,15,39,Ixtapaluca,15039,0
REDPDA-EDO,512222.5,2137788,-0.00609,2005,2014,4692,253,361,7665,10950,-526.027,15,39,Ixtapaluca,15039,0
REDPDA-EDO,505395.0,2137323,-0.00010,2005,2014,4693,253,361,7665,10950,-8.814,15,39,Ixtapaluca,15039,0
REDPDA-EDO,512224.4,2135022,-0.00009,2005,2014,4694,253,361,7665,10950,-7.616,15,39,Ixtapaluca,15039,0
REDPDA-EDO,481728.2,2134412,-0.00133,2005,2014,4695,253,361,7665,10950,-115.200,9,3,Coyoac?ín,9003,0
REDPDA-EDO,511524.1,2134867,-0.00232,2005,2014,4696,253,361,7665,10950,-200.159,15,39,Ixtapaluca,15039,0
REDPDA-EDO,511582.5,2134867,-0.00476,2005,2014,4697,253,361,7665,10950,-410.959,15,39,Ixtapaluca,15039,0
REDPDA-EDO,511465.9,2134652,-0.01084,2005,2014,4698,253,361,7665,10950,-936.986,15,39,Ixtapaluca,15039,0
REDPDA-EDO,511932.9,2134560,-0.00805,2005,2014,4699,253,361,7665,10950,-695.934,15,39,Ixtapaluca,15039,0
REDPDA-EDO,507934.6,2134958,-0.00495,2005,2014,4700,253,361,7665,10950,-427.397,15,39,Ixtapaluca,15039,1
REDPDA-EDO,507934.6,2134958,-0.04971,2005,2014,4701,253,361,7665,10950,-4295.342,15,39,Ixtapaluca,15039,1
REDPDA-EDO,515696.3,2135977,-0.00178,2005,2014,4702,253,361,7665,10950,-153.425,15,39,Ixtapaluca,15039,0
REDPDA-EDO,515491.8,2136253,-0.00116,2005,2014,4703,253,361,7665,10950,-100.000,15,39,Ixtapaluca,15039,0
REDPDA-EDO,513271.1,2140370,-0.01651,2005,2014,4704,253,361,7665,10950,-1426.329,15,39,Ixtapaluca,15039,0
REDPDA-EDO,513244.7,2136528,-0.01585,2005,2014,4705,253,361,7665,10950,-1369.863,15,39,Ixtapaluca,15039,0
REDPDA-EDO,513098.7,2136620,-0.01598,2005,2014,4706,253,361,7665,10950,-1381.003,15,39,Ixtapaluca,15039,0
REDPDA-EDO,513041.0,2135668,-0.01598,2005,2014,4707,253,361,7665,10950,-1381.003,15,39,Ixtapaluca,15039,0
REDPDA-EDO,512921.0,2140309,-0.01598,2005,2014,4708,253,361,7665,10950,-1381.003,15,39,Ixtapaluca,15039,0
REDPDA-EDO,511671.0,2133331,-0.00174,2005,2014,4709,253,361,7665,10950,-150.685,15,39,Ixtapaluca,15039,0
REDPDA-EDO,509451.6,2135881,-0.00058,2005,2014,4710,253,361,7665,10950,-49.893,15,39,Ixtapaluca,15039,0
REDPDA-EDO,510911.1,2135174,-0.00073,2005,2014,4711,253,361,7665,10950,-63.014,15,39,Ixtapaluca,15039,0
REDPDA-EDO,510940.3,2135174,-0.01838,2005,2014,4712,253,361,7665,10950,-1587.945,15,39,Ixtapaluca,15039,0
REDPDA-EDO,509889.9,2134774,-0.04833,2005,2014,4713,253,361,7665,10950,-4175.605,15,39,Ixtapaluca,15039,0
REDPDA-EDO,509889.9,2134866,-0.00347,2005,2014,4714,253,361,7665,10950,-300.000,15,39,Ixtapaluca,15039,0
REDPDA-EDO,509889.9,2134774,-0.01826,2005,2014,4715,253,361,7665,10950,-1578.082,15,39,Ixtapaluca,15039,0
REDPDA-EDO,509860.8,2134744,-0.04315,2005,2014,4716,253,361,7665,10950,-3728.219,15,39,Ixtapaluca,15039,0
REDPDA-EDO,509889.9,2134836,-0.01826,2005,2014,4717,253,361,7665,10950,-1578.082,15,39,Ixtapaluca,15039,0
REDPDA-EDO,513682.5,2136406,-0.01113,2005,2014,4718,253,361,7665,10950,-961.644,15,39,Ixtapaluca,15039,0
REDPDA-EDO,513683.5,2135023,-0.01336,2005,2014,4719,253,361,7665,10950,-1153.973,15,39,Ixtapaluca,15039,0
REDPDA-EDO,513538.3,2134100,-0.01952,2005,2014,4720,253,361,7665,10950,-1686.575,15,25,Chalco,15025,0
REDPDA-EDO,514702.4,2138097,-0.01130,2005,2014,4721,253,361,7665,10950,-976.438,15,39,Ixtapaluca,15039,0
REDPDA-EDO,515433.7,2135946,-0.01130,2005,2014,4722,253,361,7665,10950,-976.438,15,39,Ixtapaluca,15039,0
REDPDA-EDO,509889.2,2136096,-0.00063,2005,2014,4723,253,361,7665,10950,-54.795,15,39,Ixtapaluca,15039,0
REDPDA-EDO,513972.5,2138711,-0.01005,2005,2014,4724,253,361,7665,10950,-867.945,15,39,Ixtapaluca,15039,0
REDPDA-EDO,514413.8,2134101,-0.01065,2005,2014,4725,253,361,7665,10950,-920.548,15,25,Chalco,15025,0
REDPDA-EDO,514384.6,2134132,-0.00564,2005,2014,4726,253,361,7665,10950,-487.014,15,39,Ixtapaluca,15039,0
REDPDA-EDO,514413.8,2134132,-0.00493,2005,2014,4727,253,361,7665,10950,-426.082,15,39,Ixtapaluca,15039,0
REDPDA-EDO,514384.6,2134101,-0.00395,2005,2014,4728,253,361,7665,10950,-340.866,15,25,Chalco,15025,0
REDPDA-EDO,512078.3,2135237,-0.00137,2005,2014,4729,253,361,7665,10950,-118.622,15,39,Ixtapaluca,15039,0
REDPDA-EDO,512224.2,2135329,-0.00031,2005,2014,4730,253,361,7665,10950,-26.521,15,39,Ixtapaluca,15039,0
REDPDA-EDO,511348.7,2135328,-0.01701,2005,2014,4731,253,361,7665,10950,-1469.863,15,39,Ixtapaluca,15039,0
REDPDA-EDO,511377.9,2135298,0.00000,2005,2014,4732,253,361,7665,10950,0.000,15,39,Ixtapaluca,15039,0
REDPDA-EDO,512315.2,2130258,-0.00038,2005,2014,4733,253,361,7665,10950,-32.877,15,25,Chalco,15025,0
REDPDA-EDO,470623.7,2161259,-0.00581,2005,2014,4734,253,361,7665,10950,-502.145,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,469278.4,2158403,-0.00930,2005,2014,4735,253,361,7665,10950,-803.726,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,478916.7,2150951,-0.00004,2005,2014,4736,253,361,7665,10950,-3.288,9,16,Miguel Hidalgo,9016,0
REDPDA-EDO,475914.5,2151723,-0.00217,2005,2014,4737,253,361,7665,10950,-187.644,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477081.2,2152059,-0.00119,2005,2014,4738,253,361,7665,10950,-102.575,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477081.2,2152090,-0.00164,2005,2014,4739,253,361,7665,10950,-142.027,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,472731.0,2155778,-0.00146,2005,2014,4740,253,361,7665,10950,-126.247,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,472563.6,2153018,-0.00158,2005,2014,4741,253,361,7665,10950,-136.767,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476215.1,2154132,-0.00396,2005,2014,4742,253,361,7665,10950,-342.466,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476412.5,2153505,-0.00315,2005,2014,4743,253,361,7665,10950,-272.219,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476441.7,2153535,-0.00724,2005,2014,4744,253,361,7665,10950,-625.512,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477052.7,2152613,-0.03340,2005,2014,4745,253,361,7665,10950,-2885.918,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477139.8,2152274,-0.00127,2005,2014,4746,253,361,7665,10950,-109.589,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476820.2,2153135,-0.00143,2005,2014,4747,253,361,7665,10950,-123.288,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476764.8,2153191,-0.00079,2005,2014,4748,253,361,7665,10950,-68.493,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476609.8,2152761,-0.00008,2005,2014,4749,253,361,7665,10950,-7.236,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476609.8,2152761,-0.00008,2005,2014,4750,253,361,7665,10950,-7.236,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476294.3,2152306,-0.00571,2005,2014,4751,253,361,7665,10950,-493.151,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477081.1,2151998,-0.00426,2005,2014,4752,253,361,7665,10950,-367.671,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477430.4,2151506,-0.00010,2005,2014,4753,253,361,7665,10950,-8.808,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476062.7,2153536,-0.00015,2005,2014,4754,253,361,7665,10950,-12.671,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,474976.5,2148097,-0.00095,2005,2014,4755,253,361,7665,10950,-82.192,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,469852.0,2152869,-0.00132,2005,2014,4756,253,361,7665,10950,-113.973,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,474314.3,2154092,-0.00067,2005,2014,4757,253,361,7665,10950,-57.534,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476935.2,2151875,-0.00586,2005,2014,4758,253,361,7665,10950,-506.285,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,471165.4,2153789,-0.00116,2005,2014,4759,253,361,7665,10950,-100.332,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,470367.6,2165009,-0.00942,2005,2014,4760,253,361,7665,10950,-813.699,15,13,Atizap?ín de Zaragoza,15013,0
REDPDA-EDO,476207.8,2153013,-0.00634,2005,2014,4761,253,361,7665,10950,-547.945,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476207.8,2153016,-0.00634,2005,2014,4762,253,361,7665,10950,-547.945,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477344.0,2152428,-0.06500,2005,2014,4763,253,361,7665,10950,-5616.000,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477460.5,2152305,-0.00761,2005,2014,4764,253,361,7665,10950,-657.096,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477373.2,2152397,0.00000,2005,2014,4765,253,361,7665,10950,0.000,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,474248.6,2148867,-0.00016,2005,2014,4766,253,361,7665,10950,-13.699,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,474394.2,2148713,-0.00161,2005,2014,4767,253,361,7665,10950,-138.970,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476790.6,2152797,-0.01436,2005,2014,4768,253,361,7665,10950,-1240.373,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476790.3,2152551,-0.00155,2005,2014,4769,253,361,7665,10950,-133.523,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476497.5,2151630,-0.00016,2005,2014,4770,253,361,7665,10950,-13.699,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,475973.3,2152091,-0.00422,2005,2014,4771,253,361,7665,10950,-364.932,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476489.4,2145390,-0.00122,2005,2014,4772,253,361,7665,10950,-105.099,9,16,Miguel Hidalgo,9016,0
